huspacy lemma == huspacy em_lemma == emagyar lemma,huspacy lemma,huspacy em_lemma,emagyar lemma,huspacy token,emagyar token
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Komáromi|,|Komáromi|,|komáromi|,|Komáromi|,|Komáromi|
False,|Zoltán|,|Zoltán|,|Zolta|,|Zoltán|,|Zoltán|
False,|hogyan|,|None|,|hogyan|,|Hogyan|,|Hogyan|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|KOMÁROMI|,|Komáromi|,|Komáromi|,|KOMÁROMI|,|KOMÁROMI|
False,|ZOLTÁN|,|Zoltán|,|Zoltán|,|ZOLTÁN|,|ZOLTÁN|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Elnök|,|None|,|elnök|,|Elnök|,|Elnök|
False,|Úr|,|None|,|úr|,|Úr|,|Úr|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Államtitkár|,|None|,|államtitkár|,|Államtitkár|,|Államtitkár|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|soha|,|None|,|soha|,|soha|,|soha|
False,|lát|,|lát|,|látott|,|látott|,|látott|
False,|számos|,|None|,|számos|,|számos|,|számos|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|legfontosabb|,|None|,|fontos|,|legfontosabbat|,|legfontosabbat|
False,|OKFŐ|,|None|,|okfő|,|OKFŐ|,|OKFŐ|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|beutaló|,|None|,|beutaló|,|beutalóról|,|beutalóról|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|van|,|None|,|van|,|volt|,|volt|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|1.|,|1|,|1|,|1-jén|,|1-jén|
False,|sajnos|,|None|,|sajnos|,|sajnos|,|sajnos|
False,|Államtitkár|,|None|,|államtitkár|,|Államtitkár|,|Államtitkár|
False,|előre|,|None|,|előre|,|Előre|,|Előre|
False,|az|,|None|,|az|,|azt|,|azt|
False,|Gyurcsány-kormány|,|None|,|Gyurcsány-kormány|,|Gyurcsány-kormány|,|Gyurcsány-kormány|
False,|mi|,|ami|,|mi|,|mi|,|mi|
False,|van|,|None|,|van|,|volt|,|volt|
False,|ellátatlan|,|None|,|ellátatlan|,|ellátatlanok|,|ellátatlanok|
False,|hogyan|,|None|,|hogyan|,|hogyan|,|hogyan|
False,|fog|,|None|,|fog|,|fogja|,|fogja|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|Öné|,|None|,|ön|,|Öné|,|Öné|
False,|RÉTVÁRI|,|None|,|rétvári|,|RÉTVÁRI|,|RÉTVÁRI|
False,|BENCE|,|Bence|,|Bence|,|BENCE|,|BENCE|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|amikor|,|None|,|amikor|,|Amikor|,|Amikor|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|ez|,|ez|,|erre|,|erre|,|erre|
False,|17.20|,|None|,|17.20|,|17.20|,|17.20|
False,|ugyanez|,|None|,|ugyanez|,|ugyanerre|,|ugyanerre|
False,|79|,|None|,|79|,|79-et|,|79-et|
False,|akkor|,|None|,|akkor|,|Akkor|,|Akkor|
False,|van|,|None|,|van|,|volt|,|volt|
False,|ezer|,|None|,|ezer|,|ezerről|,|ezerről|
False,|Elindít|,|elindít|,|elindít|,|Elindítottunk|,|Elindítottunk|
False,|is|,|None|,|is|,|is|,|is|
False,|422|,|None|,|422|,|422-en|,|422-en|
False,|is|,|None|,|is|,|is|,|is|
False,|több|,|sok|,|sok|,|több|,|több|
False,|is|,|None|,|is|,|is|,|is|
False,|több|,|sok|,|sok|,|többen|,|többen|
False,|itt|,|None|,|itt|,|Itt|,|Itt|
False,|tízmilliók|,|None|,|tízmillió|,|tízmilliókban|,|tízmilliókban|
False,|az|,|az|,|arra|,|arra|,|arra|
False,|egy-egy|,|None|,|egy-egy|,|egy-egy|,|egy-egy|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|ugyanakkor|,|None|,|ugyanakkor|,|ugyanakkor|,|ugyanakkor|
False,|ez|,|None|,|ez|,|ezekkel|,|ezekkel|
False,|több|,|None|,|sok|,|több|,|több|
False,|Praxisközösségi|,|praxisközösségi|,|praxisközösségi|,|Praxisközösségi|,|Praxisközösségi|
False,|is|,|None|,|is|,|is|,|is|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|inkább|,|None|,|inkább|,|leginkább|,|leginkább|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|neki|,|None|,|mi|,|nekünk|,|nekünk|
False,|is|,|None|,|is|,|is|,|is|
False,|ezáltal|,|None|,|ezáltal|,|ezáltal|,|ezáltal|
False,|több|,|sok|,|sok|,|több|,|több|
False,|ahogy|,|None|,|ahogy|,|Ahogy|,|Ahogy|
False,|is|,|None|,|is|,|is|,|is|
False,|láthat|,|lát|,|lát|,|láthatta|,|láthatta|
False,|van|,|None|,|van|,|volt|,|volt|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|is|,|None|,|is|,|is|,|is|
False,|biztosít|,|biztosít|,|biztosított|,|biztosított|,|biztosított|
False,|így|,|None|,|így|,|Így|,|Így|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|is|,|None|,|is|,|is|,|is|
False,|ön|,|None|,|ön|,|önnek|,|önnek|
False,|háromszoros|,|None|,|háromszoros|,|háromszorosánál|,|háromszorosánál|
False,|is|,|None|,|is|,|is|,|is|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Koloman|,|None|,|Koloman|,|Koloman|,|Koloman|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|Támogatjae|,|None|,|Támogatjae|,|Támogatjae|,|Támogatjae|
False,|Öné|,|None|,|ön|,|Öné|,|Öné|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|BRENNER|,|Brenner|,|Brenner|,|BRENNER|,|BRENNER|
False,|KOLOMAN|,|None|,|KOLOMAN|,|KOLOMAN|,|KOLOMAN|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Elnök|,|elnök|,|elnök|,|Elnök|,|Elnök|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Államtitkár|,|None|,|államtitkár|,|Államtitkár|,|Államtitkár|
False,|Asszony|,|asszony|,|asszony|,|Asszony|,|Asszony|
False,|is|,|None|,|is|,|is|,|is|
False,|honnan|,|None|,|honnan|,|honnan|,|honnan|
False,|néhány|,|None|,|néhány|,|néhány|,|néhány|
False,|határszél|,|None|,|határszél|,|határszélen|,|határszélen|
False,|sok|,|None|,|sok|,|sok|,|sok|
False,|gyakorlati|,|None|,|gyakorlatilag|,|gyakorlatilag|,|gyakorlatilag|
False,|szélerőműv|,|szélerőmű|,|szélerőmű|,|szélerőművek|,|szélerőművek|
False,|létesülik|,|létesül|,|létesül|,|létesüljenek|,|létesüljenek|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|nemcsak|,|None|,|nemcsak|,|nemcsak|,|nemcsak|
False,|is|,|None|,|is|,|is|,|is|
False,|itt|,|None|,|itt|,|Itt|,|Itt|
False,|is|,|None|,|is|,|is|,|is|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|többi|,|None|,|többi|,|többivel|,|többivel|
False,|lesz|,|lesz|,|van|,|lehetne|,|lehetne|
False,|szélerőműv|,|szélerőmű|,|szélerőmű|,|szélerőművek|,|szélerőművek|
False,|aztán|,|None|,|aztán|,|aztán|,|aztán|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unió|,|Unió|
False,|itt|,|None|,|itt|,|Itt|,|Itt|
False,|Kárpát-medencé|,|None|,|Kárpát-medence|,|Kárpát-medencében|,|Kárpát-medencében|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|ez|,|None|,|ez|,|Ezekre|,|Ezekre|
False,|mikor|,|None|,|mikor|,|mikor|,|mikor|
False,|fektet|,|fektet|,|fekszik|,|fektetni|,|fektetni|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|aztán|,|None|,|aztán|,|Aztán|,|Aztán|
False,|II.|,|None|,|II.|,|II.-t|,|II.-t|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|ugyanakkor|,|None|,|ugyanakkor|,|ugyanakkor|,|ugyanakkor|
False,|lesz|,|None|,|lesz|,|lenne|,|lenne|
False,|II.|,|None|,|II.|,|II.-t|,|II.-t|
False,|orosz|,|None|,|orosz|,|oroszokkal|,|oroszokkal|
False,|megépíttet|,|megépít|,|megépít|,|megépíttetni|,|megépíttetni|
False,|atomerőműv|,|atomerőmű|,|atomerőmű|,|atomerőművekben|,|atomerőművekben|
False,|itt|,|None|,|itt|,|Itt|,|Itt|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|KONCZ|,|Koncz|,|Koncz|,|KONCZ|,|KONCZ|
False,|ZSÓFIA|,|Zsófia|,|Zsófia|,|ZSÓFIA|,|ZSÓFIA|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Elnök|,|elnök|,|elnök|,|Elnök|,|Elnök|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselő|,|képviselő|,|képviselő|,|Képviselő|,|Képviselő|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|soha|,|None|,|soha|,|soha|,|soha|
False,|több|,|None|,|többet|,|többet|,|többet|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|összekötve|,|összeköt|,|összeköt|,|összekötve|,|összekötve|
False,|emellett|,|None|,|emellett|,|Emellett|,|Emellett|
False,|krki|,|None|,|krki|,|krki|,|krki|
False,|LNG-terminál|,|None|,|LNG-terminál|,|LNG-terminálból|,|LNG-terminálból|
False,|is|,|None|,|is|,|is|,|is|
False,|le|,|None|,|le|,|le|,|le|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|emellett|,|None|,|emellett|,|Emellett|,|Emellett|
False,|ahogy|,|None|,|ahogy|,|Ahogy|,|Ahogy|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|is|,|None|,|is|,|is|,|is|
False,|szén-dioxid-kibocsátás|,|szén-dioxid-kibocsátás|,|szén|,|szén-dioxid-kibocsátástól|,|szén|
False,|lesz|,|None|,|van|,|legyen|,|legyen|
False,|elképesztőn|,|elképesztő|,|elképesztő|,|elképesztőn|,|elképesztőn|
False,|gyakorlati|,|None|,|gyakorlatilag|,|gyakorlatilag|,|gyakorlatilag|
False,|napenergia-|,|napenergia|,|napenergia|,|napenergia-|,|napenergia-|
False,|napalem-kapacitás|,|None|,|napalem-kapacitás|,|napalem-kapacitás|,|napalem-kapacitás|
False,|származik|,|származott|,|származik|,|származott|,|származott|
False,|ahogy|,|None|,|ahogy|,|Ahogy|,|Ahogy|
False,|szintén|,|None|,|szintén|,|szintén|,|szintén|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Bizottság|,|None|,|bizottság|,|Bizottság|,|Bizottság|
False,|megawatt|,|None|,|megawatt|,|megawatt|,|megawatt|
False,|valósulhat|,|valósul|,|valósul|,|valósulhat|,|valósulhat|
False,|ez|,|None|,|ez|,|ezekben|,|ezekben|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Köszön|,|None|,|köszön|,|Köszönöm|,|Köszönöm|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Komjáthi|,|None|,|Komjáthi|,|Komjáthi|,|Komjáthi|
False,|mi|,|ami|,|mi|,|Mit|,|Mit|
False,|Öné|,|None|,|ön|,|Öné|,|Öné|
False,|KOMJÁTHI|,|None|,|KOMJÁTHI|,|KOMJÁTHI|,|KOMJÁTHI|
False,|IMRE|,|Imre|,|Imre|,|IMRE|,|IMRE|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Államtitkár|,|None|,|államtitkár|,|Államtitkár|,|Államtitkár|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|problémáj|,|probléma|,|probléma|,|problémájával|,|problémájával|
False,|Normix|,|None|,|Normix|,|Normix|,|Normix|
False,|ezért|,|None|,|ezért|,|Ezért|,|Ezért|
False,|korán|,|korábban|,|korábban|,|korábban|,|korábban|
False,|havonta|,|hó|,|havonta|,|havonta|,|havonta|
False,|tájékoztat|,|tájékoztat|,|tájékoz|,|tájékoztatták|,|tájékoztatták|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|állami|,|None|,|államilag|,|államilag|,|államilag|
False,|Normixra|,|None|,|Normix|,|Normixra|,|Normixra|
False,|így|,|None|,|így|,|Így|,|Így|
False,|megkereső|,|None|,|megkereső|,|megkereső|,|megkereső|
False,|tehet|,|tesz|,|tesz|,|tehet|,|tehet|
False,|más|,|None|,|más|,|mást|,|mást|
False,|több|,|None|,|sok|,|több|,|több|
False,|drágult|,|drágult|,|drágul|,|drágult|,|drágult|
False,|hacsak|,|None|,|hacsak|,|hacsak|,|hacsak|
False,|súlyosod|,|súlyosodik|,|súlyosodik|,|súlyosodjon|,|súlyosodjon|
False,|Fenti|,|None|,|fenti|,|Fentiekre|,|Fentiekre|
False,|mi|,|ami|,|mi|,|mi|,|mi|
False,|Normix|,|None|,|Normix|,|Normix|,|Normix|
False,|vásárolhat|,|vásárol|,|vásárol|,|vásárolhatja|,|vásárolhatja|
False,|tb-támogatással|,|tb-támogatás|,|tb-támogatás|,|tb-támogatással|,|tb-támogatással|
False,|mikor|,|None|,|mikor|,|Mikor|,|Mikor|
False,|vissza|,|None|,|vissza|,|vissza|,|vissza|
False,|mikor|,|None|,|mikor|,|mikor|,|mikor|
False,|be|,|None|,|be|,|be|,|be|
False,|Normix|,|None|,|Normix|,|Normix|,|Normix|
False,|mi|,|ami|,|mi|,|mit|,|mit|
False,|két|,|None|,|két|,|kétszer|,|kétszer|
False,|hogyan|,|None|,|hogyan|,|Hogyan|,|Hogyan|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|öné|,|None|,|ön|,|öné|,|öné|
False,|RÉTVÁRI|,|None|,|rétvári|,|RÉTVÁRI|,|RÉTVÁRI|
False,|BENCE|,|Bence|,|Bence|,|BENCE|,|BENCE|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselő|,|képviselő|,|képviselő|,|Képviselő|,|Képviselő|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|2021.|,|2021|,|2021|,|2021.|,|2021.|
False,|31.|,|31|,|31|,|31-ével|,|31-ével|
False,|Goodwill|,|None|,|goodwill|,|Goodwill|,|Goodwill|
False,|Kft.|,|None|,|kft.|,|Kft.|,|Kft.|
False,|töröltet|,|töröl|,|töröl|,|töröltette|,|töröltette|
False,|Normix|,|None|,|Normix|,|Normix|,|Normix|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|tb-támogatotti|,|None|,|tb-támogatotti|,|tb-támogatotti|,|tb-támogatotti|
False,|azért|,|None|,|az|,|azért|,|azért|
False,|NEAK|,|None|,|NEAK|,|NEAK|,|NEAK|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|így|,|None|,|így|,|így|,|így|
False,|le|,|None|,|le|,|le|,|le|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|Nemzeti|,|None|,|nemzeti|,|Nemzeti|,|Nemzeti|
False,|Egészségbiztosítási|,|None|,|egészségbiztosítási|,|Egészségbiztosítási|,|Egészségbiztosítási|
False,|Alapkezelő|,|None|,|alapkezelő|,|Alapkezelő|,|Alapkezelő|
False,|vele|,|ők|,|ők|,|velük|,|velük|
False,|visszakerülhet|,|visszakerül|,|visszakerül|,|visszakerülhessen|,|visszakerülhessen|
False,|támogatotti|,|None|,|támogatotti|,|támogatotti|,|támogatotti|
False,|NEAK|,|None|,|NEAK|,|NEAK|,|NEAK|
False,|lesz|,|lesz|,|van|,|legyen|,|legyen|
False,|lehet|,|lesz|,|van|,|lehetett|,|lehetett|
False,|NEAK|,|None|,|NEAK|,|NEAK|,|NEAK|
False,|azért|,|None|,|az|,|azért|,|azért|
False,|van|,|None|,|van|,|volt|,|volt|
False,|neki|,|None|,|mi|,|nekünk|,|nekünk|
False,|több|,|sok|,|sok|,|több|,|több|
False,|elő|,|None|,|elő|,|elő|,|elő|
False,|hatóanyag-tartalmú|,|None|,|hatóanyag-tartalmú|,|hatóanyag-tartalmú|,|hatóanyag-tartalmú|
False,|más|,|None|,|más|,|más|,|más|
False,|lesz|,|None|,|van|,|legyen|,|legyen|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|másik|,|None|,|másik|,|másik|,|másik|
False,|is|,|None|,|is|,|is|,|is|
False,|ilyenkor|,|None|,|ilyenkor|,|ilyenkor|,|ilyenkor|
False,|lesz|,|lesz|,|van|,|legyen|,|legyen|
False,|is|,|None|,|is|,|is|,|is|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|lesz|,|lesz|,|van|,|legyen|,|legyen|
False,|bízhat|,|bíz|,|bíz|,|bízhatunk|,|bízhatunk|
False,|bízik|,|bíz|,|bíz|,|bízunk|,|bízunk|
False,|NEAK|,|None|,|NEAK|,|NEAK|,|NEAK|
False,|fog|,|None|,|fog|,|fogja|,|fogja|
False,|NEAK-os|,|None|,|NEAK-os|,|NEAK-os|,|NEAK-os|
False,|nincsen|,|nincs|,|nincs|,|nincsen|,|nincsen|
False,|megkaphat|,|megkap|,|megkap|,|megkaphassa|,|megkaphassa|
False,|ő|,|ő|,|hozzá|,|hozzá|,|hozzá|
False,|korán|,|korábban|,|korábban|,|korábban|,|korábban|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|17.30|,|None|,|17.30|,|17.30|,|17.30|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Megköszön|,|None|,|megköszön|,|Megköszönöm|,|Megköszönöm|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Novák|,|Novák|,|Nova|,|Novák|,|Novák|
False,|Előd|,|Előd|,|előd|,|Előd|,|Előd|
False,|Haza|,|None|,|haza|,|Hazánk|,|Hazánk|
False,|miért|,|None|,|miért|,|Miért|,|Miért|
False,|NATO-harccsoport|,|None|,|NATO-harccsoport|,|NATO-harccsoportok|,|NATO-harccsoportok|
False,|feladat-|,|feladat|,|feladat|,|feladat-|,|feladat-|
False,|Szalay-Bobrovniczky|,|None|,|Szalay-Bobrovniczky|,|Szalay-Bobrovniczky|,|Szalay-Bobrovniczky|
False,|Öné|,|None|,|ön|,|Öné|,|Öné|
False,|NOVÁK|,|Novák|,|Novák|,|NOVÁK|,|NOVÁK|
False,|ELŐD|,|None|,|előd|,|ELŐD|,|ELŐD|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Államtitkár|,|None|,|államtitkár|,|Államtitkár|,|Államtitkár|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|NATO-harccsoport|,|None|,|NATO-harccsoport|,|NATO-harccsoportok|,|NATO-harccsoportok|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|Haza|,|None|,|haza|,|Hazánk|,|Hazánk|
False,|Mozgalom|,|None|,|mozgalom|,|Mozgalom|,|Mozgalom|
False,|magyar|,|None|,|magyar|,|magyaroké|,|magyaroké|
False,|sajnos|,|None|,|sajnos|,|sajnos|,|sajnos|
False,|Hazánk|,|None|,|haza|,|Hazánk|,|Hazánk|
False,|Mozgalom|,|None|,|mozgalom|,|Mozgalom|,|Mozgalom|
False,|tőle|,|mi|,|mi|,|tőlünk|,|tőlünk|
False,|Elfogadhatatlan|,|elfogadhatatlan|,|elfogadhatatlan|,|Elfogadhatatlan|,|Elfogadhatatlan|
False,|is|,|None|,|is|,|is|,|is|
False,|Haza|,|None|,|haza|,|Hazánk|,|Hazánk|
False,|ellenez|,|None|,|ellenez|,|ellenzi|,|ellenzi|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|is|,|None|,|is|,|is|,|is|
False,|haza|,|None|,|haza|,|hazánknak|,|hazánknak|
False,|NATO-tagság|,|None|,|NATO-tagság|,|NATO-tagságunkból|,|NATO-tagságunkból|
False,|volna|,|None|,|van|,|volna|,|volna|
False,|Haza|,|None|,|haza|,|Hazánk|,|Hazánk|
False,|Mozgalom|,|None|,|mozgalom|,|Mozgalom|,|Mozgalom|
False,|orosz|,|None|,|orosz|,|oroszok|,|oroszok|
False,|így|,|None|,|így|,|így|,|így|
False,|is|,|None|,|is|,|is|,|is|
False,|lesz|,|None|,|van|,|legyen|,|legyen|
False,|első|,|egy|,|egy|,|első|,|első|
False,|NATO-csapat|,|None|,|NATO-csapat|,|NATO-csapatokkal|,|NATO-csapatokkal|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Öné|,|None|,|ön|,|Öné|,|Öné|
False,|VARGHA|,|Vargha|,|Vargha|,|VARGHA|,|VARGHA|
False,|TAMÁS|,|Tamás|,|Tamás|,|TAMÁS|,|TAMÁS|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Elnök|,|elnök|,|elnök|,|Elnök|,|Elnök|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselő|,|képviselő|,|képviselő|,|Képviselő|,|Képviselő|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|több|,|None|,|sok|,|többször|,|többször|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|is|,|None|,|is|,|is|,|is|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlésben|,|Országgyűlésben|
False,|némi|,|None|,|némi|,|némi|,|némi|
False,|bármilyen|,|None|,|bármilyen|,|bármilyen|,|bármilyen|
False,|ugyanakkor|,|None|,|ugyanakkor|,|Ugyanakkor|,|Ugyanakkor|
False,|NATO-szövetségeseinkkel|,|None|,|NATO-szövetséges|,|NATO-szövetségeseinkkel|,|NATO-szövetségeseinkkel|
False,|is|,|None|,|is|,|is|,|is|
False,|csatlakozik|,|csatlakoz|,|csatlakozik|,|csatlakoztunk|,|csatlakoztunk|
False,|is|,|None|,|is|,|is|,|is|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|Ház|,|None|,|ház|,|Házban|,|Házban|
False,|több|,|None|,|sok|,|többször|,|többször|
False,|addig|,|None|,|az|,|addig|,|addig|
False,|amíg|,|None|,|amíg|,|amíg|,|amíg|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|több|,|None|,|sok|,|több|,|több|
False,|is|,|None|,|is|,|is|,|is|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|számíthat|,|számít|,|számít|,|számíthatunk|,|számíthatunk|
False,|egy|,|None|,|egy|,|egyért|,|egyért|
False,|minden|,|None|,|minden|,|Minden|,|Minden|
False,|NATO-tagország|,|None|,|NATO-tagország|,|NATO-tagországok|,|NATO-tagországok|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|is|,|None|,|is|,|is|,|is|
False,|Honvédség|,|None|,|honvédség|,|Honvédség|,|Honvédség|
False,|NATO-szerepvállalás|,|None|,|NATO-szerepvállalás|,|NATO-szerepvállalás|,|NATO-szerepvállalás|
False,|számára|,|None|,|számunkra|,|számunkra|,|számunkra|
False,|köszön|,|köszönöm|,|köszön|,|Köszönöm|,|Köszönöm|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Megköszön|,|None|,|megköszön|,|Megköszönöm|,|Megköszönöm|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Párbeszéd|,|None|,|párbeszéd|,|Párbeszéd|,|Párbeszéd|
False,|hogyan|,|None|,|hogyan|,|Hogyan|,|Hogyan|
False,|öné|,|None|,|ön|,|öné|,|öné|
