mind a 4 egyenlő-e,huspacy sima pos,huspacy tag (detailed pos),huspacy em ud tag,emagyar pos,huspacy token,emagyar token
False,|PROPN|,|PROPN|,|[]|,|NOUN|,ELNÖK,ELNÖK
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|védernyőt|,|védernyőt|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|magyarok|,|magyarok|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|sőt|,|sőt|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rezsivédelmi|,|Rezsivédelmi|
False,|PROPN|,|PROPN|,|PROPN|,|NOUN|,|Alap|,|Alap|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PRON|,|PRON|,|[]|,|NOUN|,|mindezt|,|mindezt|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|miképpen|,|miképpen|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Márki-Zay|,|Márki-Zay|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|DET|,|DET|,|[]|,|NUM|,|kevesebb|,|kevesebb|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Timmermans|,|Timmermans|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Bizottság|,|Bizottság|
False,|ADV|,|ADV|,|[]|,|ADV|,|le|,|le|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|PRON|,|PRON|,|[]|,|ADV|,|Mindezek|,|Mindezek|
False,|VERB|,|VERB|,|[]|,|VERB|,|vane|,|vane|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|PRON|,|Öné|,|Öné|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|DR.|,|DR.|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hiszen|,|hiszen|
False,|PRON|,|DET|,|PRON|,|PRON|,|minden|,|minden|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|NOUN|,|NOUN|,|NOUN|,|ADJ|,|főpolgármester-helyettes|,|főpolgármester-helyettes|
False,|ADJ|,|ADJ|,|[]|,|ADV|,|gyakorlatilag|,|gyakorlatilag|
False,|ADV|,|ADV|,|[]|,|ADV|,|össze|,|össze|
False,|ADJ|,|PRON|,|[]|,|PRON|,|ilyen|,|ilyen|
False,|ADV|,|ADV|,|[]|,|ADP|,|előttünk|,|előttünk|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|NOUN|,|ADJ|,|NOUN|,|NOUN|,|benzinárstop|,|benzinárstop|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|pedig|,|pedig|
False,|ADJ|,|ADJ|,|[]|,|NOUN|,|rekordmagas|,|rekordmagas|
False,|AUX|,|AUX|,|[]|,|VERB|,|legyen|,|legyen|
False,|ADJ|,|ADJ|,|[]|,|NOUN|,|gázembargó|,|gázembargó|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|pedig|,|pedig|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|egészének|,|egészének|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|pedig|,|pedig|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hanem|,|hanem|
False,|AUX|,|AUX|,|[]|,|VERB|,|lenne|,|lenne|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|VERB|,|Megköszönöm|,|Megköszönöm|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Vejkey|,|Vejkey|
False,|PROPN|,|PRON|,|[]|,|NOUN|,|DR.|,|DR.|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|VEJKEY|,|VEJKEY|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Államtitkár|,|Államtitkár|
False,|DET|,|DET|,|[]|,|NUM|,|több|,|több|
False,|ADV|,|ADV|,|[]|,|PRON|,|annál|,|annál|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PRON|,|[]|,|NOUN|,|DR.|,|DR.|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|NOUN|,|NOUN|,|ADJ|,|Képviselő|,|Képviselő|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Úr|,|Úr|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|ADV|,|mindenütt|,|mindenütt|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|DET|,|DET|,|[]|,|PRON|,|ez|,|ez|
False,|ADV|,|ADV|,|[]|,|PRON|,|meddig|,|meddig|
False,|AUX|,|AUX|,|[]|,|VERB|,|fog|,|fog|
False,|ADV|,|ADV|,|[]|,|PRON|,|Amíg|,|Amíg|
False,|ADV|,|ADV|,|[]|,|PRON|,|addig|,|addig|
False,|INTJ|,|ADV|,|[]|,|ADV|,|ugye|,|ugye|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|PRON|,|ezért|,|ezért|
False,|AUX|,|AUX|,|[]|,|VERB|,|lehet|,|lehet|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|semmilyen|,|semmilyen|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Sebián-Petrovszki|,|Sebián-Petrovszki|
False,|ADV|,|ADV|,|[]|,|PRON|,|Miért|,|Miért|
False,|VERB|,|VERB|,|VERB|,|NOUN|,|lejt|,|lejt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Miniszter|,|Miniszter|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Úr|,|Úr|
False,|PROPN|,|PROPN|,|PROPN|,|ADJ|,|János|,|János|
False,|ADV|,|ADV|,|[]|,|ADV|,|fel|,|fel|
False,|SCONJ|,|VERB|,|[]|,|VERB|,|elfogadjae|,|elfogadjae|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|SEBIÁN-PETROVSZKI|,|SEBIÁN-PETROVSZKI|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|PRON|,|Öné|,|Öné|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|SEBIÁN-PETROVSZKI|,|SEBIÁN-PETROVSZKI|
False,|VERB|,|PRON|,|[]|,|PRON|,|önnek|,|önnek|
False,|NOUN|,|PROPN|,|NOUN|,|NOUN|,|Államtitkár|,|Államtitkár|
False,|DET|,|PRON|,|[]|,|PRON|,|ez|,|ez|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Mé-száros|,|Mé-száros|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Garancsi|,|Garancsi|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Szíjj|,|Szíjj|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|tehát|,|tehát|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|NOUN|,|NOUN|,|NOUN|,|ADP|,|köreikbe|,|köreikbe|
False,|ADV|,|ADV|,|ADV|,|NUM|,|egyszer|,|egyszer|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hanem|,|hanem|
False,|PRON|,|DET|,|PRON|,|PRON|,|ezeknek|,|ezeknek|
False,|PROPN|,|NUM|,|[]|,|NUM|,|17.10|,|17.10|
False,|ADV|,|ADJ|,|ADV|,|ADV|,|Felettébb|,|Felettébb|
False,|DET|,|DET|,|[]|,|PRON|,|ezeknek|,|ezeknek|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rezsivédelmi|,|Rezsivédelmi|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Honvédelmi|,|Honvédelmi|
False,|PROPN|,|PROPN|,|PROPN|,|NOUN|,|Alapba|,|Alapba|
False,|PRON|,|DET|,|PRON|,|PRON|,|valamilyen|,|valamilyen|
False,|ADJ|,|ADJ|,|ADJ|,|ADV|,|különösen|,|különösen|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfón|,|Kormányinfón|
False,|ADV|,|ADV|,|[]|,|PRON|,|így|,|így|
False,|DET|,|DET|,|[]|,|PRON|,|ezekre|,|ezekre|
False,|NOUN|,|NOUN|,|[]|,|NUM|,|tízmilliárdokra|,|tízmilliárdokra|
False,|AUX|,|AUX|,|[]|,|VERB|,|lenne|,|lenne|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|tehát|,|tehát|
False,|NOUN|,|NOUN|,|NOUN|,|ADJ|,|extraprofitadónak|,|extraprofitadónak|
False,|VERB|,|AUX|,|VERB|,|VERB|,|lehetnének|,|lehetnének|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|De|,|De|
False,|ADV|,|ADV|,|[]|,|ADV|,|le|,|le|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Tiborcz|,|Tiborcz|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|elsők|,|elsők|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|DET|,|PRON|,|[]|,|PRON|,|ebben|,|ebben|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Államtitkár|,|Államtitkár|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rezsivédelmi|,|Rezsivédelmi|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Honvédelmi|,|Honvédelmi|
False,|PROPN|,|PROPN|,|PROPN|,|NOUN|,|Alap|,|Alap|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|ADV|,|ADV|,|[]|,|PRON|,|miként|,|miként|
False,|NOUN|,|ADJ|,|NOUN|,|NOUN|,|extraprofit|,|extraprofit|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|viszont|,|viszont|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|AUX|,|AUX|,|[]|,|VERB|,|vagyok|,|vagyok|
False,|NOUN|,|NOUN|,|[]|,|PRON|,|öntől|,|öntől|
False,|ADV|,|ADV|,|[]|,|PRON|,|miért|,|miért|
False,|VERB|,|VERB|,|VERB|,|NOUN|,|lejt|,|lejt|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önökhöz|,|önökhöz|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|PROPN|,|ADJ|,|János|,|János|
False,|PROPN|,|PRON|,|[]|,|NOUN|,|DR.|,|DR.|
False,|PROPN|,|PROPN|,|PROPN|,|ADJ|,|JÁNOS|,|JÁNOS|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Miniszterelnöki|,|Miniszterelnöki|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kabinetiroda|,|Kabinetiroda|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ház|,|Ház|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Sebián-Petrovszki|,|Sebián-Petrovszki|
False,|PROPN|,|PROPN|,|[]|,|PRON|,|Kinek|,|Kinek|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rezsivédelmi|,|Rezsivédelmi|
False,|PROPN|,|PROPN|,|[]|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Honvédelmi|,|Honvédelmi|
False,|PROPN|,|PROPN|,|PROPN|,|NOUN|,|Alapot|,|Alapot|
False,|NOUN|,|NOUN|,|NOUN|,|ADV|,|létre|,|létre|
False,|DET|,|DET|,|[]|,|PRON|,|azoknak|,|azoknak|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|s|,|s|
False,|ADV|,|ADV|,|[]|,|PRON|,|Mint|,|Mint|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rezsivédelmi|,|Rezsivédelmi|
False,|PROPN|,|PROPN|,|PROPN|,|NOUN|,|Alapot|,|Alapot|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Honvédelmi|,|Honvédelmi|
False,|PROPN|,|PROPN|,|PROPN|,|NOUN|,|Alapot|,|Alapot|
False,|NOUN|,|NOUN|,|NOUN|,|ADV|,|létre|,|létre|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|s|,|s|
False,|NOUN|,|DET|,|[]|,|PRON|,|ön|,|ön|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|ott|,|ott|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahol|,|ahol|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahol|,|ahol|
False,|ADV|,|ADV|,|[]|,|PRON|,|ott|,|ott|
False,|AUX|,|AUX|,|[]|,|VERB|,|lesz|,|lesz|
False,|ADV|,|ADV|,|[]|,|PRON|,|Így|,|Így|
False,|ADV|,|ADV|,|[]|,|ADV|,|fel|,|fel|
False,|DET|,|DET|,|[]|,|PRON|,|Minden|,|Minden|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|s|,|s|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|s|,|s|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahogy|,|ahogy|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|azért|,|azért|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kaszinók|,|Kaszinók|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hanem|,|hanem|
False,|ADV|,|PRON|,|[]|,|PRON|,|mekkora|,|mekkora|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hiszen|,|hiszen|
False,|DET|,|DET|,|DET|,|PRON|,|az|,|az|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahol|,|ahol|
False,|NUM|,|DET|,|NUM|,|NUM|,|legtöbb|,|legtöbb|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|ezért|,|ezért|
False,|ADV|,|ADV|,|[]|,|PRON|,|innen|,|innen|
False,|NOUN|,|NOUN|,|NOUN|,|ADJ|,|extraprofit|,|extraprofit|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|VERB|,|Megköszönöm|,|Megköszönöm|
False,|NOUN|,|NOUN|,|NOUN|,|ADJ|,|képviselő|,|képviselő|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|SEBIÁN-PETROVSZKI|,|SEBIÁN-PETROVSZKI|
False,|ADV|,|ADV|,|[]|,|ADJ|,|jól|,|jól|
False,|VERB|,|VERB|,|VERB|,|PRON|,|értem|,|értem|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|tehát|,|tehát|
False,|DET|,|DET|,|[]|,|NUM|,|több|,|több|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|Vagy|,|Vagy|
False,|DET|,|DET|,|[]|,|ADJ|,|másik|,|másik|
False,|ADV|,|ADV|,|[]|,|ADV|,|elő|,|elő|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|tudniillik|,|tudniillik|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|PART|,|PART|,|PART|,|CONJ|,|meg|,|meg|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADJ|,|ADJ|,|[]|,|NUM|,|összes|,|összes|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|többit|,|többit|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Államtitkár|,|Államtitkár|
False,|NOUN|,|PROPN|,|NOUN|,|NOUN|,|Úr|,|Úr|
False,|ADJ|,|ADJ|,|ADJ|,|NOUN|,|különadó|,|különadó|
False,|PRON|,|PRON|,|[]|,|NOUN|,|mást|,|mást|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|ADV|,|ADV|,|[]|,|PRON|,|annál|,|annál|
False,|DET|,|DET|,|[]|,|NUM|,|rengeteg|,|rengeteg|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|ADV|,|ADV|,|[]|,|PRON|,|Itt|,|Itt|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|PRON|,|valahogy|,|valahogy|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|PRON|,|így|,|így|
False,|ADJ|,|ADJ|,|[]|,|NOUN|,|valami|,|valami|
False,|ADV|,|ADV|,|[]|,|PRON|,|miért|,|miért|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|ezért|,|ezért|
False,|ADV|,|ADV|,|[]|,|PRON|,|aztán|,|aztán|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|PROPN|,|NOUN|,|Előd|,|Előd|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Dr.|,|Dr.|
False,|PROPN|,|PROPN|,|PROPN|,|ADJ|,|János|,|János|
False,|ADV|,|ADV|,|[]|,|PRON|,|így|,|így|
False,|PROPN|,|PRON|,|[]|,|NOUN|,|DR.|,|DR.|
False,|PROPN|,|PROPN|,|PROPN|,|ADJ|,|JÁNOS|,|JÁNOS|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Miniszterelnöki|,|Miniszterelnöki|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kabinetiroda|,|Kabinetiroda|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|PROPN|,|NOUN|,|ADJ|,|Képviselő|,|Képviselő|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Úr|,|Úr|
False,|VERB|,|VERB|,|[]|,|NOUN|,|áthárítjáke|,|áthárítjáke|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahogy|,|ahogy|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|PRON|,|ADJ|,|PRON|,|PRON|,|semmilyen|,|semmilyen|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|MOL-nak|,|MOL-nak|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADJ|,|ADJ|,|[]|,|NOUN|,|multi|,|multi|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|ADV|,|PRON|,|[]|,|PRON|,|amiért|,|amiért|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|ezért|,|ezért|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|ADV|,|ADV|,|[]|,|PRON|,|Ahol|,|Ahol|
False,|ADP|,|ADV|,|[]|,|PRON|,|emögött|,|emögött|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|ott|,|ott|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|VERB|,|Megköszönöm|,|Megköszönöm|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|PROPN|,|ADJ|,|Komáromi|,|Komáromi|
False,|ADV|,|ADV|,|[]|,|PRON|,|Hogyan|,|Hogyan|
False,|NOUN|,|NOUN|,|NOUN|,|ADJ|,|képviselő|,|képviselő|
False,|PROPN|,|PRON|,|[]|,|NOUN|,|DR.|,|DR.|
False,|PROPN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Elnök|,|Elnök|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Úr|,|Úr|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Államtitkár|,|Államtitkár|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
