huspacy_emm == emagyar,huspacy_ud,huspacy_emm,emagyar,huspacy token,emagyar token
False,|None|,|None|,|[/V][Cond.NDef.3Sg]|,|volna|,|volna|
False,|None|,|None|,|[/N][Poss.1Pl][Nom]|,|Hazánk|,|Hazánk|
False,|None|,|None|,|[/N][Nom]|,|Mozgalom|,|Mozgalom|
False,|None|,|None|,|[/Adj][Pl][Nom]|,|oroszok|,|oroszok|
False,|None|,|None|,|[/Adv|Pro]|,|így|,|így|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/V][Sbjv.NDef.3Sg]|,|legyen|,|legyen|
False,|None|,|None|,|[/N][Pl][Ins]|,|NATO-csapatokkal|,|NATO-csapatokkal|
False,|None|,|None|,|[/Adv|Pro|Int]|,|miért|,|miért|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/N|Pro][AnP][Nom]|,|Öné|,|Öné|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/Num][_Comp/Num][_Mlt-Iter/Adv]|,|többször|,|többször|
False,|None|,|None|,|[/Adv|Pro]|,|itt|,|itt|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N][Ine]|,|Országgyűlésben|,|Országgyűlésben|
False,|None|,|None|,|[/Det|Q]|,|némi|,|némi|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|bármilyen|,|bármilyen|
False,|None|,|None|,|[/Adv|Pro]|,|Ugyanakkor|,|Ugyanakkor|
False,|None|,|None|,|[/N][Pl.Poss.1Pl][Ins]|,|NATO-szövetségeseinkkel|,|NATO-szövetségeseinkkel|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro]|,|itt|,|itt|
False,|None|,|None|,|[/N][Ine]|,|Házban|,|Házban|
False,|None|,|None|,|[/Num][_Comp/Num][_Mlt-Iter/Adv]|,|többször|,|többször|
False,|None|,|None|,|[/Det|Pro][Ter]|,|addig|,|addig|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amíg|,|amíg|
False,|None|,|None|,|[/Adv|Pro]|,|itt|,|itt|
False,|None|,|None|,|[/Det|Pro][Ine]|,|ebben|,|ebben|
False,|None|,|None|,|[/Num][_Comp/Num][Nom]|,|több|,|több|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Det|Pro][Ine]|,|ebben|,|ebben|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Num][Cau]|,|egyért|,|egyért|
False,|None|,|None|,|[/N|Pro][Nom]|,|Minden|,|Minden|
False,|None|,|None|,|[/N][Pl][Nom]|,|NATO-tagországok|,|NATO-tagországok|
False,|None|,|None|,|[/Det|Pro][Ine]|,|ebben|,|ebben|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N][Nom]|,|Honvédség|,|Honvédség|
False,|None|,|None|,|[/N][Nom]|,|NATO-szerepvállalás|,|NATO-szerepvállalás|
False,|None|,|None|,|[/Adv|Pro]|,|számunkra|,|számunkra|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/V][Prs.Def.1Sg]|,|Megköszönöm|,|Megköszönöm|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/N][Nom]|,|Párbeszéd|,|Párbeszéd|
False,|None|,|None|,|[/Adv|Pro|Int]|,|Hogyan|,|Hogyan|
False,|None|,|None|,|[/N|Pro][AnP][Nom]|,|öné|,|öné|
False,|None|,|None|,|[/N][Nom]|,|Párbeszéd|,|Párbeszéd|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Államtitkár|,|Államtitkár|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|egyik|,|egyik|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|egyik|,|egyik|
False,|None|,|None|,|[/Adv]|,|nemcsak|,|nemcsak|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro]|,|itt|,|itt|
False,|None|,|None|,|[/Adv]|,|nemcsak|,|nemcsak|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/V][Inf]|,|lenni|,|lenni|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro]|,|ezért|,|ezért|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/V][Sbjv.NDef.3Sg]|,|legyen|,|legyen|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/V][Sbjv.NDef.3Sg]|,|szíveskedjék|,|szíveskedjék|
False,|None|,|None|,|[/Adv]|,|ugye|,|ugye|
False,|None|,|None|,|[/Prev]|,|fel|,|fel|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adj][Dat]|,|vállalhatónak|,|vállalhatónak|
False,|None|,|None|,|[/Adj][Dat]|,|fenntarthatónak|,|fenntarthatónak|
False,|None|,|None|,|[/V][Pst.Def.3Sg]|,|tartjae|,|tartjae|
False,|None|,|None|,|[/Adj|Pro|Int][Nom]|,|Milyen|,|Milyen|
False,|None|,|None|,|[/N][Nom]|,|Szándékozike|,|Szándékozike|
False,|None|,|None|,|[/N][Poss.3Sg][Nom]|,|tervezike|,|tervezike|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|egyik|,|egyik|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/N][Nom]|,|Miniszterhelyettes|,|Miniszterhelyettes|
False,|None|,|None|,|[/N][Nom]|,|Úr|,|Úr|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Num][Nom]|,|elegendő|,|elegendő|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro]|,|bármikor|,|bármikor|
False,|None|,|None|,|[/Adv]|,|mindig|,|mindig|
False,|None|,|None|,|[/Adv|Pro]|,|ugyanakkor|,|ugyanakkor|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/V][_AdvPtcp/Adv]|,|megtartva|,|megtartva|
False,|None|,|None|,|[/Det|Pro][Ter]|,|mindeddig|,|mindeddig|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|Olyan|,|Olyan|
False,|None|,|None|,|[/Adv|Pro]|,|eddig|,|eddig|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|ahogy|,|ahogy|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/V][Prs.Def.1Sg]|,|Megköszönöm|,|Megköszönöm|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/N][Nom]|,|LMP|,|LMP|
False,|None|,|None|,|[/Adv|Pro|Int]|,|Miért|,|Miért|
False,|None|,|None|,|[/Prev]|,|le|,|le|
False,|None|,|None|,|[/N][Nom]|,|LMP|,|LMP|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Ház|,|Ház|
False,|None|,|None|,|[/N][Nom]|,|Államtitkár|,|Államtitkár|
False,|None|,|None|,|[/N][Nom]|,|LMP|,|LMP|
False,|None|,|None|,|[/Prev]|,|be|,|be|
False,|None|,|None|,|[/Adj][Nom]|,|mélyfelújítási|,|mélyfelújítási|
False,|None|,|None|,|[/V][Pst.NDef.3Sg]|,|volt|,|volt|
False,|None|,|None|,|[/V][Cond.NDef.3Sg]|,|lenne|,|lenne|
False,|None|,|None|,|[/Num|Digit][Nom]|,|17.40|,|17.40|
False,|None|,|None|,|[/N][Ins]|,|mélyfelújítással|,|mélyfelújítással|
False,|None|,|None|,|[/Adv|Pro]|,|így|,|így|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N|Pro][Nom]|,|minden|,|minden|
False,|None|,|None|,|[/N][Poss.3Sg][Nom]|,|mélyfelújítása|,|mélyfelújítása|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|miközben|,|miközben|
False,|None|,|None|,|[/Num][Nom]|,|sok|,|sok|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amikor|,|amikor|
False,|None|,|None|,|[/Adj][Nom]|,|Fenntartható|,|Fenntartható|
False,|None|,|None|,|[/Num][_Comp/Num][Pl][Nom]|,|többek|,|többek|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Államtitkár|,|Államtitkár|
False,|None|,|None|,|[/Adv|Pro|Int]|,|miért|,|miért|
False,|None|,|None|,|[/Prev]|,|le|,|le|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amikor|,|amikor|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/N][Nom][Punct]|,|DR.|,|DR.|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/Adj][Pl][Acc]|,|foglaltakat|,|foglaltakat|
False,|None|,|None|,|[/Adj][Nom]|,|Fenntartható|,|Fenntartható|
False,|None|,|None|,|[/N][Poss.3Sg][Acc]|,|mélyfelújítását|,|mélyfelújítását|
False,|None|,|None|,|[/Adj][Pl][Nom]|,|adottak|,|adottak|
False,|None|,|None|,|[/N][Nom]|,|KEHOP-program|,|KEHOP-program|
False,|None|,|None|,|[/Adj][Nom]|,|plusz|,|plusz|
False,|None|,|None|,|[/Adj][Acc]|,|kedvezményezettet|,|kedvezményezettet|
False,|None|,|None|,|[/Det|Pro][Ine]|,|ebben|,|ebben|
False,|None|,|None|,|[/Adv|Pro]|,|ezért|,|ezért|
False,|None|,|None|,|[/Prev]|,|ki|,|ki|
False,|None|,|None|,|[/Adv|Pro]|,|Emellé|,|Emellé|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|szintén|,|szintén|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Det|Pro][Pl][Acc]|,|ezeket|,|ezeket|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/V][Prs.Def.1Sg]|,|Megköszönöm|,|Megköszönöm|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/N][Nom]|,|Fidesz-képviselőcsoport|,|Fidesz-képviselőcsoport|
False,|None|,|None|,|[/N][Nom]|,|Tervezike|,|Tervezike|
False,|None|,|None|,|[/N|Pro][AnP][Nom]|,|öné|,|öné|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Államtitkár|,|Államtitkár|
False,|None|,|None|,|[/Adv|Pro]|,|Itt|,|Itt|
False,|None|,|None|,|[/N][Dat]|,|Covid-szigorításoknak|,|Covid-szigorításoknak|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Num][Nom]|,|néhány|,|néhány|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Num][Nom]|,|sok|,|sok|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amikor|,|amikor|
False,|None|,|None|,|[/N|Pro][Nom]|,|bárki|,|bárki|
False,|None|,|None|,|[/Adj][Poss.3Sg][Nom]|,|elszenvedője|,|elszenvedője|
False,|None|,|None|,|[/V][Pst.NDef.3Sg]|,|volt|,|volt|
False,|None|,|None|,|[/Adv|Pro]|,|Úgy|,|Úgy|
False,|None|,|None|,|[/V][Cond.NDef.3Sg]|,|lenne|,|lenne|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N|Pro][Poss.3Sg][Nom]|,|tervezike|,|tervezike|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/N|Pro][AnP][Nom]|,|öné|,|öné|
False,|None|,|None|,|[/N][Nom][Punct]|,|DR.|,|DR.|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|ilyen|,|ilyen|
False,|None|,|None|,|[/Prev]|,|ide|,|ide|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Num][Nom]|,|számos|,|számos|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adj][Pl][Acc]|,|közlekedőket|,|közlekedőket|
False,|None|,|None|,|[/Det|Pro|def]|,|E|,|E|
False,|None|,|None|,|[/Adj][Nom]|,|Technológiai|,|Technológiai|
False,|None|,|None|,|[/Cnj]|,|és|,|és|
False,|None|,|None|,|[/Adj][Nom]|,|Ipari|,|Ipari|
False,|None|,|None|,|[/N][Nom]|,|Minisztérium|,|Minisztérium|
False,|None|,|None|,|[/Adj][Pl][Nom]|,|közlekedők|,|közlekedők|
False,|None|,|None|,|[/V][Prs.Def.3Sg]|,|fogja|,|fogja|
False,|None|,|None|,|[/Cnj]|,|továbbá|,|továbbá|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adj][Pl][Nom]|,|közlekedők|,|közlekedők|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Det|Pro|def]|,|e|,|e|
False,|None|,|None|,|[/Adv]|,|Ezúton|,|Ezúton|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/V][Prs.Def.1Sg]|,|Megköszönöm|,|Megköszönöm|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/N][Nom]|,|Vejkey|,|Vejkey|
False,|None|,|None|,|[/N][Acc]|,|Miniszterelnökséget|,|Miniszterelnökséget|
False,|None|,|None|,|[/Adj|Pro|Int][Nom]|,|Milyen|,|Milyen|
False,|None|,|None|,|[/N|Pro][AnP][Nom]|,|öné|,|öné|
False,|None|,|None|,|[/N][Nom][Punct]|,|DR.|,|DR.|
False,|None|,|None|,|[/N][Nom]|,|VEJKEY|,|VEJKEY|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Államtitkár|,|Államtitkár|
False,|None|,|None|,|[/N][Nom]|,|Úr|,|Úr|
False,|None|,|None|,|[/N|Pro][Nom]|,|minden|,|minden|
False,|None|,|None|,|[/Adv|Pro]|,|ezért|,|ezért|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Num][Nom]|,|sok|,|sok|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Államtitkár|,|Államtitkár|
False,|None|,|None|,|[/N][Nom]|,|Úr|,|Úr|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|miközben|,|miközben|
False,|None|,|None|,|[/Supl][/Num][_Comp/Num][Poss.3Pl][Acc]|,|legtöbbjüket|,|legtöbbjüket|
False,|None|,|None|,|[/Prev]|,|be|,|be|
False,|None|,|None|,|[/Adj][Nom]|,|saját|,|saját|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Államtitkár|,|Államtitkár|
False,|None|,|None|,|[/N][Nom]|,|Úr|,|Úr|
False,|None|,|None|,|[/Num|Digit][Nom]|,|2022.|,|2022|
False,|None|,|None|,|[/Adv|Pro]|,|eddig|,|eddig|
False,|None|,|None|,|[/Num|Digit][Nom]|,|17.50|,|17.50|
False,|None|,|None|,|[/Adv|Pro]|,|ezért|,|ezért|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/N][Nom]|,|Miniszterelnökség|,|Miniszterelnökség|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Ade]|,|DK-nál|,|DK-nál|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|olyan|,|olyan|
False,|None|,|None|,|[/V][Pst.NDef.3Sg]|,|volt|,|volt|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amennyire|,|amennyire|
False,|None|,|None|,|[/Num][Nom]|,|sok|,|sok|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|olyan|,|olyan|
False,|None|,|None|,|[/Adv|Pro]|,|azért|,|azért|
False,|None|,|None|,|[/Det|Pro][Ine]|,|ebben|,|ebben|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro]|,|azért|,|azért|
False,|None|,|None|,|[/Cnj]|,|hogyha|,|hogyha|
False,|None|,|None|,|[/Adv|Pro]|,|így|,|így|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|mindezek|,|mindezek|
False,|None|,|None|,|[/Prev]|,|fel|,|fel|
False,|None|,|None|,|[/Num][Ins]|,|millióval|,|millióval|
False,|None|,|None|,|[/Num][Ins]|,|millióval|,|millióval|
False,|None|,|None|,|[/Prev]|,|fel|,|fel|
False,|None|,|None|,|[/Num][Nom]|,|sok|,|sok|
False,|None|,|None|,|[/Adv|Pro]|,|ezért|,|ezért|
False,|None|,|None|,|[/Adv|Pro]|,|úgy|,|úgy|
False,|None|,|None|,|[/Adv]|,|nemcsak|,|nemcsak|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N][Nom]|,|megye|,|megye|
False,|None|,|None|,|[/Num][Nom]|,|sok|,|sok|
False,|None|,|None|,|[/Prev]|,|be|,|be|
False,|None|,|None|,|[/Prev]|,|le|,|le|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N]|,|magyarorszag.hu-n|,|magyarorszag.hu-n|
False,|None|,|None|,|[/N|Pro][Nom]|,|más|,|más|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/Adv|Pro|Int]|,|Miért|,|Miért|
False,|None|,|None|,|[/N|Pro][AnP][Nom]|,|öné|,|öné|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Ház|,|Ház|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|egyik|,|egyik|
False,|None|,|None|,|[/N][Poss.3Sg][Nom]|,|tanéve|,|tanéve|
False,|None|,|None|,|[/Det|Pro][Acc]|,|Ezt|,|Ezt|
False,|None|,|None|,|[/N][Pl][Nom]|,|Pedagógusok|,|Pedagógusok|
False,|None|,|None|,|[/N][Poss.3Sg][Dat]|,|Szakszervezetének|,|Szakszervezetének|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|ahová|,|ahová|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|egyik|,|egyik|
False,|None|,|None|,|[/V]|,|volna|,|volna|
False,|None|,|None|,|[/Adv]|,|helyt|,|helyt|
False,|None|,|None|,|[/Adv|Pro]|,|aztán|,|aztán|
False,|None|,|None|,|[/Num][Nom]|,|néhány|,|néhány|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amikor|,|amikor|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/Num][Nom]|,|összes|,|összes|
False,|None|,|None|,|[/Num][Nom]|,|Néhány|,|Néhány|
False,|None|,|None|,|[/Adj][Nom][Hyph:Hyph]|,|másod-|,|másod-|
False,|None|,|None|,|[/N][Acc]|,|harmadállást|,|harmadállást|
False,|None|,|None|,|[/Adv|Pro]|,|úgy|,|úgy|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/V][Prs.NDef.3Sg]|,|fog|,|fog|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/N][Nom]|,|Államtitkár|,|Államtitkár|
False,|None|,|None|,|[/N][Nom]|,|úr|,|úr|
False,|None|,|None|,|[/Adv|Pro|Int]|,|miért|,|miért|
False,|None|,|None|,|[/Adv|Pro|Int]|,|Miért|,|Miért|
False,|None|,|None|,|[/N][Pl][Nom]|,|Pedagógusok|,|Pedagógusok|
False,|None|,|None|,|[/N][Poss.3Sg][Dat]|,|Szakszervezetének|,|Szakszervezetének|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|miután|,|miután|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/Adj][_Comp/Adj][_Design/Adj][Nom]|,|Jobbik|,|Jobbik|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/Adj][Nom]|,|Rétvári|,|Rétvári|
False,|None|,|None|,|[/N|Pro][AnP][Nom]|,|Öné|,|Öné|
False,|None|,|None|,|[/Adj][Nom]|,|RÉTVÁRI|,|RÉTVÁRI|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Ház|,|Ház|
False,|None|,|None|,|[/Num][_Ord/Adj][Abl]|,|elsőtől|,|elsőtől|
False,|None|,|None|,|[/N|Pro][Nom]|,|minden|,|minden|
False,|None|,|None|,|[/Adv]|,|elég|,|elég|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|Önök|,|Önök|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|ahonnan|,|ahonnan|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|Önök|,|Önök|
False,|None|,|None|,|[/Adj][Pl][Nom]|,|iskolabezárók|,|iskolabezárók|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/Adj][Pl][Nom]|,|pedagóguselbocsátók|,|pedagóguselbocsátók|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/Adj][Pl][Nom]|,|pedagógusbér-csökkentők|,|pedagógusbér-csökkentők|
False,|None|,|None|,|[/Adj][Pl][Nom]|,|pedagógusbér-csökkentők|,|pedagógusbér-csökkentők|
False,|None|,|None|,|[/Adv|Pro]|,|Innen|,|Innen|
False,|None|,|None|,|[/V][Pst.NDef.3Pl]|,|voltak|,|voltak|
False,|None|,|None|,|[/Adv|Pro]|,|úgy|,|úgy|
False,|None|,|None|,|[/N|Pro][Supe][3Pl]|,|Rajtuk|,|Rajtuk|
False,|None|,|None|,|[/Adv|Pro]|,|Ezért|,|Ezért|
False,|None|,|None|,|[/Adv|Pro]|,|ezért|,|ezért|
False,|None|,|None|,|[/V][Pst.NDef.3Pl]|,|voltak|,|voltak|
False,|None|,|None|,|[/Num][_Ord/Adj][Pl][Nom]|,|elsők|,|elsők|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|Önök|,|Önök|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amikor|,|amikor|
