huspacy == emagyar,huspacy,emagyar
True,|közlekedése|,|közlekedése|
True,|védelme|,|védelme|
True,|érdekében|,|érdekében|
True,|végzett|,|végzett|
True,|tevékeny|,|tevékeny|
True,|munkáját|,|munkáját|
True,|.|,|.|
True,|Köszönöm|,|Köszönöm|
True,|szépen|,|szépen|
True,|megtisztelő|,|megtisztelő|
True,|figyelmüket|,|figyelmüket|
True,|.|,|.|
True,|(|,|(|
True,|Taps|,|Taps|
True,|a|,|a|
True,|kormánypártok|,|kormánypártok|
False,|soraiban|,|soraiban.|
huspacy,|.|,
True,|)|,|)|
True,|ELNÖK|,|ELNÖK|
True,|:|,|:|
True,|Megköszönöm|,|Megköszönöm|
True,|államtitkár|,|államtitkár|
True,|asszony|,|asszony|
True,|válaszát|,|válaszát|
True,|.|,|.|
True,|Tisztelt|,|Tisztelt|
True,|Országgyűlés|,|Országgyűlés|
True,|!|,|!|
True,|Vejkey|,|Vejkey|
True,|Imre|,|Imre|
True,"|,|","|,|"
True,|a|,|a|
True,|KDNP|,|KDNP|
True,|képviselője|,|képviselője|
True,"|,|","|,|"
True,|kérdést|,|kérdést|
True,|kíván|,|kíván|
True,|feltenni|,|feltenni|
True,|a|,|a|
True,|Miniszterelnökséget|,|Miniszterelnökséget|
True,|vezető|,|vezető|
True,|miniszternek|,|miniszternek|
True,|:|,|:|
True,|„|,|„|
True,|Milyen|,|Milyen|
True,|intézkedésekkel|,|intézkedésekkel|
True,|segíti|,|segíti|
True,|a|,|a|
True,|kormány|,|kormány|
True,|az|,|az|
True,|állampolgárokat|,|állampolgárokat|
True,|az|,|az|
True,|okmányok|,|okmányok|
True,|megújításában|,|megújításában|
True,|?|,|?|
True,|”|,|”|
True,|címmel|,|címmel|
True,|.|,|.|
True,|Képviselő|,|Képviselő|
True,|úr|,|úr|
True,"|,|","|,|"
True,|öné|,|öné|
True,|a|,|a|
True,|szó|,|szó|
True,|.|,|.|
True,|DR.|,|DR.|
True,|VEJKEY|,|VEJKEY|
True,|IMRE|,|IMRE|
True,|(|,|(|
True,|KDNP|,|KDNP|
True,|):|,|):|
True,|Tisztelt|,|Tisztelt|
True,|Államtitkár|,|Államtitkár|
True,|Úr|,|Úr|
True,|!|,|!|
True,|2020|,|2020|
True,|óta|,|óta|
True,|kellett|,|kellett|
True,|megküzdenünk|,|megküzdenünk|
True,|a|,|a|
True,|koronavírus-járvánnyal|,|koronavírus-járvánnyal|
True,"|,|","|,|"
True,|amely|,|amely|
True,|komoly|,|komoly|
True,|próbatétel|,|próbatétel|
True,|elé|,|elé|
True,|állította|,|állította|
True,|a|,|a|
True,|gazdaságot|,|gazdaságot|
True,"|,|","|,|"
True,|az|,|az|
True,|egészségügyet|,|egészségügyet|
True,|és|,|és|
True,|az|,|az|
True,|egész|,|egész|
True,|magyar|,|magyar|
True,|lakosságot|,|lakosságot|
True,|.|,|.|
True,|Az|,|Az|
True,|egészségügy|,|egészségügy|
True,|helytállt|,|helytállt|
True,|és|,|és|
True,|kitartott|,|kitartott|
True,"|,|","|,|"
True,|minden|,|minden|
True,|koronavírusos|,|koronavírusos|
True,|beteg|,|beteg|
True,|megkaphatta|,|megkaphatta|
True,|a|,|a|
True,|lehető|,|lehető|
True,|legjobb|,|legjobb|
True,|ellátást|,|ellátást|
True,|.|,|.|
True,|Köszönetet|,|Köszönetet|
True,|kell|,|kell|
True,|mondjunk|,|mondjunk|
True,|ezért|,|ezért|
True,|a|,|a|
True,|Magyarországon|,|Magyarországon|
True,|dolgozó|,|dolgozó|
True,|egészségügyi|,|egészségügyi|
True,|dolgozóknak|,|dolgozóknak|
True,"|,|","|,|"
True,|orvosoknak|,|orvosoknak|
True,"|,|","|,|"
True,|ápolóknak|,|ápolóknak|
True,"|,|","|,|"
True,|és|,|és|
True,|köszönetet|,|köszönetet|
True,|kell|,|kell|
True,|hogy|,|hogy|
True,|mondjunk|,|mondjunk|
True,|a|,|a|
True,|magyar|,|magyar|
True,|lakosságnak|,|lakosságnak|
True,|is|,|is|
True,"|,|","|,|"
True,|mert|,|mert|
True,|betartották|,|betartották|
True,|a|,|a|
True,|kormány|,|kormány|
True,|által|,|által|
True,|hozott|,|hozott|
True,|veszélyhelyzeti|,|veszélyhelyzeti|
True,|szabályokat|,|szabályokat|
True,|.|,|.|
True,|A|,|A|
True,|koronavírus-járvány|,|koronavírus-járvány|
True,|elleni|,|elleni|
True,|harcunkat|,|harcunkat|
True,|megvívtuk|,|megvívtuk|
True,"|,|","|,|"
True,|a|,|a|
True,|kormány|,|kormány|
True,|gyors|,|gyors|
True,|és|,|és|
True,|hatékony|,|hatékony|
True,|intézkedéseinek|,|intézkedéseinek|
True,"|,|","|,|"
True,|valamint|,|valamint|
True,|a|,|a|
True,|sikeres|,|sikeres|
True,|vakcinabeszerzéseknek|,|vakcinabeszerzéseknek|
True,|köszönhetően|,|köszönhetően|
True,|legyőztük|,|legyőztük|
True,|az|,|az|
True,|ötödik|,|ötödik|
True,|hullámot|,|hullámot|
True,|is|,|is|
True,|.|,|.|
True,|Az|,|Az|
True,|elmúlt|,|elmúlt|
True,|két|,|két|
True,|évben|,|évben|
True,|nagyon|,|nagyon|
True,|sok|,|sok|
True,|támadást|,|támadást|
True,|kaptak|,|kaptak|
True,|az|,|az|
True,|emberek|,|emberek|
True,|.|,|.|
True,|A|,|A|
True,|kormány|,|kormány|
True,|mindent|,|mindent|
True,|megtett|,|megtett|
True,|annak|,|annak|
True,|érdekében|,|érdekében|
True,"|,|","|,|"
True,|hogy|,|hogy|
True,|a|,|a|
True,|járvány|,|járvány|
True,|miatti|,|miatti|
True,|nehezített|,|nehezített|
True,|élethelyzetekbe|,|élethelyzetekbe|
True,|került|,|került|
True,|családok|,|családok|
True,|mindennapjaihoz|,|mindennapjaihoz|
True,"|,|","|,|"
True,|ügyeik|,|ügyeik|
True,|intézéséhez|,|intézéséhez|
True,|tőle|,|tőle|
True,|elvárható|,|elvárható|
True,|módon|,|módon|
True,|segítséget|,|segítséget|
True,|nyújtson|,|nyújtson|
True,|.|,|.|
True,|Tisztelt|,|Tisztelt|
True,|Államtitkár|,|Államtitkár|
True,|Úr|,|Úr|
True,|!|,|!|
True,|A|,|A|
True,|baloldal|,|baloldal|
True,|folyamatosan|,|folyamatosan|
True,|rombolta|,|rombolta|
True,|a|,|a|
True,|magyar|,|magyar|
True,|emberek|,|emberek|
True,|járványkezelésbe|,|járványkezelésbe|
True,|vetett|,|vetett|
True,|hitét|,|hitét|
True,"|,|","|,|"
True,|a|,|a|
True,|keleti|,|keleti|
True,|vakcinák|,|vakcinák|
True,|ellen|,|ellen|
True,|kampányoltak|,|kampányoltak|
True,"|,|","|,|"
True,|miközben|,|miközben|
True,|legtöbbjüket|,|legtöbbjüket|
True,|kínai|,|kínai|
True,|vakcinával|,|vakcinával|
True,|oltották|,|oltották|
True,|be|,|be|
True,|.|,|.|
True,|A|,|A|
True,|koronavírus-járvány|,|koronavírus-járvány|
True,|elleni|,|elleni|
True,|védekezés|,|védekezés|
True,|során|,|során|
True,|világossá|,|világossá|
True,|vált|,|vált|
True,"|,|","|,|"
True,|hogy|,|hogy|
True,|a|,|a|
True,|baloldal|,|baloldal|
True,|a|,|a|
True,|közösségi|,|közösségi|
True,|összefogás|,|összefogás|
True,|és|,|és|
True,|a|,|a|
True,|járvány|,|járvány|
True,|mielőbbi|,|mielőbbi|
True,|legyőzése|,|legyőzése|
True,|helyett|,|helyett|
True,|saját|,|saját|
True,|politikai|,|politikai|
True,|céljait|,|céljait|
True,|helyezte|,|helyezte|
True,|előtérbe|,|előtérbe|
True,|.|,|.|
True,|Köszönöm|,|Köszönöm|
True,"|,|","|,|"
True,|hogy|,|hogy|
True,|a|,|a|
True,|kormány|,|kormány|
True,|intézkedései|,|intézkedései|
True,|látványosan|,|látványosan|
True,|segítették|,|segítették|
True,|és|,|és|
True,|segítik|,|segítik|
True,|az|,|az|
True,|állampolgárok|,|állampolgárok|
True,|mindennapjait|,|mindennapjait|
True,|.|,|.|
True,|Tisztelt|,|Tisztelt|
True,|Államtitkár|,|Államtitkár|
True,|Úr|,|Úr|
True,|!|,|!|
True,|A|,|A|
True,|koronavírus-járvány|,|koronavírus-járvány|
True,|miatti|,|miatti|
True,|veszélyhelyzet|,|veszélyhelyzet|
True,|ideje|,|ideje|
True,|alatt|,|alatt|
True,|lejárt|,|lejárt|
True,"|,|","|,|"
True,|magyar|,|magyar|
True,|hatóság|,|hatóság|
True,|által|,|által|
True,|kiállított|,|kiállított|
True,|okmányokat|,|okmányokat|
True,|a|,|a|
True,|kormány|,|kormány|
False,|2022.|,|2022|
emagyar,,|.|
True,|június|,|június|
True,|30-áig|,|30-áig|
True,|meghosszabbította|,|meghosszabbította|
True,"|,|","|,|"
True,|de|,|de|
True,|tudomásom|,|tudomásom|
True,|szerint|,|szerint|
True,|még|,|még|
True,|körülbelül|,|körülbelül|
True,"|1,2|","|1,2|"
True,|millió|,|millió|
True,|lejárt|,|lejárt|
True,|okmány|,|okmány|
True,|van|,|van|
True,"|,|","|,|"
True,|amit|,|amit|
True,|eddig|,|eddig|
True,|nem|,|nem|
True,|újítottak|,|újítottak|
True,|meg|,|meg|
True,|.|,|.|
True,|(|,|(|
True,|17.50|,|17.50|
True,|)|,|)|
True,|Éppen|,|Éppen|
True,|ezért|,|ezért|
True,|kérdezem|,|kérdezem|
True,|tisztelt|,|tisztelt|
True,|államtitkár|,|államtitkár|
True,|urat|,|urat|
True,"|,|","|,|"
True,|milyen|,|milyen|
True,|intézkedésekkel|,|intézkedésekkel|
True,|segíti|,|segíti|
True,|a|,|a|
True,|kormány|,|kormány|
True,|az|,|az|
True,|állampolgárokat|,|állampolgárokat|
True,|az|,|az|
True,|okmányok|,|okmányok|
True,|megújításában|,|megújításában|
True,|.|,|.|
True,|Várom|,|Várom|
True,|megtisztelő|,|megtisztelő|
True,|válaszát|,|válaszát|
True,|.|,|.|
True,|(|,|(|
True,|Taps|,|Taps|
True,|a|,|a|
True,|kormánypártok|,|kormánypártok|
False,|padsoraiból|,|padsoraiból.|
huspacy,|.|,
True,|)|,|)|
True,|ELNÖK|,|ELNÖK|
True,|:|,|:|
True,|Köszönöm|,|Köszönöm|
True,|szépen|,|szépen|
True,"|,|","|,|"
True,|képviselő|,|képviselő|
True,|úr|,|úr|
True,|.|,|.|
True,|Tisztelt|,|Tisztelt|
True,|Országgyűlés|,|Országgyűlés|
True,|!|,|!|
True,|A|,|A|
True,|kérdésre|,|kérdésre|
True,|Soltész|,|Soltész|
True,|Miklós|,|Miklós|
True,|államtitkár|,|államtitkár|
True,|úr|,|úr|
True,|válaszol|,|válaszol|
True,|.|,|.|
True,|Parancsoljon|,|Parancsoljon|
True,"|,|","|,|"
True,|államtitkár|,|államtitkár|
True,|úr|,|úr|
True,|!|,|!|
True,|SOLTÉSZ|,|SOLTÉSZ|
True,|MIKLÓS|,|MIKLÓS|
True,"|,|","|,|"
True,|a|,|a|
True,|Miniszterelnökség|,|Miniszterelnökség|
True,|államtitkára|,|államtitkára|
True,|:|,|:|
True,|Köszönöm|,|Köszönöm|
True,|a|,|a|
True,|szót|,|szót|
True,"|,|","|,|"
True,|elnök|,|elnök|
True,|úr|,|úr|
True,|.|,|.|
True,|Tisztelt|,|Tisztelt|
True,|Országgyűlés|,|Országgyűlés|
True,|!|,|!|
True,|Tisztelt|,|Tisztelt|
True,|Képviselő|,|Képviselő|
True,|Úr|,|Úr|
True,|!|,|!|
True,|Valóban|,|Valóban|
True,"|,|","|,|"
True,|a|,|a|
True,|parlament|,|parlament|
True,|soraiban|,|soraiban|
True,|a|,|a|
True,|DK-nál|,|DK-nál|
True,|is|,|is|
True,|ülnek|,|ülnek|
True,|olyan|,|olyan|
True,|emberek|,|emberek|
True,"|,|","|,|"
True,|akik|,|akik|
True,|nem|,|nem|
True,|segítették|,|segítették|
True,"|,|","|,|"
True,|hanem|,|hanem|
True,|akadályozták|,|akadályozták|
True,|a|,|a|
True,|védekezést|,|védekezést|
True,|(|,|(|
True,|Kálmán|,|Kálmán|
True,|Olga|,|Olga|
True,|:|,|:|
True,|Ki|,|Ki|
True,|?|,|?|
True,|)|,|)|
True,"|,|","|,|"
True,|de|,|de|
True,|hála|,|hála|
True,|istennek|,|istennek|
True,"|,|","|,|"
True,|a|,|a|
True,|magyar|,|magyar|
True,|társadalomra|,|társadalomra|
True,|nem|,|nem|
True,|ez|,|ez|
True,|volt|,|volt|
True,|jellemző|,|jellemző|
True,|.|,|.|
True,|A|,|A|
True,|magyar|,|magyar|
True,|társadalom|,|társadalom|
True,|nagy|,|nagy|
True,|része|,|része|
True,"|,|","|,|"
True,|amennyire|,|amennyire|
True,|lehetett|,|lehetett|
True,"|,|","|,|"
True,|segítette|,|segítette|
True,|az|,|az|
True,|egészségügyi|,|egészségügyi|
True,|szolgálatokat|,|szolgálatokat|
True,|és|,|és|
True,|szolgáltatásokat|,|szolgáltatásokat|
True,"|,|","|,|"
True,|és|,|és|
True,|mentette|,|mentette|
True,|az|,|az|
True,|embereket|,|embereket|
True,|.|,|.|
True,|Illetve|,|Illetve|
True,|nagyon|,|nagyon|
True,|sok|,|sok|
True,|olyan|,|olyan|
True,|döntést|,|döntést|
True,|kellett|,|kellett|
True,|meghozni|,|meghozni|
True,"|,|","|,|"
True,|így|,|így|
True,|például|,|például|
True,|a|,|a|
True,|lejáró|,|lejáró|
True,|személyi|,|személyi|
True,|okmányok|,|okmányok|
True,|érvényessége|,|érvényessége|
True,|kapcsán|,|kapcsán|
True,|meghosszabbította|,|meghosszabbította|
True,|a|,|a|
True,|kormány|,|kormány|
True,|azok|,|azok|
True,|lejárati|,|lejárati|
True,|idejét|,|idejét|
True,"|,|","|,|"
True,|pontosan|,|pontosan|
True,|azért|,|azért|
True,"|,|","|,|"
True,|hogy|,|hogy|
True,|a|,|a|
True,|személyes|,|személyes|
True,|kontaktokat|,|kontaktokat|
True,|minél|,|minél|
True,|inkább|,|inkább|
True,|elkerüljük|,|elkerüljük|
True,|a|,|a|
True,|járvány|,|járvány|
True,|különböző|,|különböző|
True,|hullámai|,|hullámai|
True,|idején|,|idején|
True,"|,|","|,|"
True,|azonban|,|azonban|
True,|ebben|,|ebben|
True,|az|,|az|
True,|időszakban|,|időszakban|
True,|is|,|is|
True,|azért|,|azért|
True,|lehetőség|,|lehetőség|
True,|nyílott|,|nyílott|
True,|arra|,|arra|
True,"|,|","|,|"
True,|hogyha|,|hogyha|
True,|személyes|,|személyes|
True,|találkozás|,|találkozás|
True,|nem|,|nem|
True,|is|,|is|
True,|volt|,|volt|
True,"|,|","|,|"
True,|az|,|az|
True,|ügyfélszolgálatok|,|ügyfélszolgálatok|
True,|kiszolgáltak|,|kiszolgáltak|
True,"|,|","|,|"
True,|mondjuk|,|mondjuk|
True,|így|,|így|
True,"|,|","|,|"
True,|elektronikus|,|elektronikus|
True,|úton|,|úton|
True,|is|,|is|
True,|.|,|.|
True,|De|,|De|
True,|mindezek|,|mindezek|
True,|ellenére|,|ellenére|
True,|valóban|,|valóban|
True,|nagyon|,|nagyon|
True,|nagy|,|nagy|
True,|hátralék|,|hátralék|
True,|halmozódott|,|halmozódott|
True,|fel|,|fel|
True,"|,|","|,|"
True,|hiszen|,|hiszen|
True,|2020-ban|,|2020-ban|
True,|a|,|a|
True,|2019-es|,|2019-es|
True,|évhez|,|évhez|
True,|képest|,|képest|
True,|4|,|4|
True,|millióval|,|millióval|
True,"|,|","|,|"
True,|2021-ben|,|2021-ben|
True,|pedig|,|pedig|
True,|még|,|még|
True,|3|,|3|
True,|millióval|,|millióval|
True,|kevesebb|,|kevesebb|
True,|ügyfél|,|ügyfél|
True,|kereste|,|kereste|
True,|fel|,|fel|
True,|a|,|a|
True,|kormányablakokat|,|kormányablakokat|
True,"|,|","|,|"
True,|ez|,|ez|
True,|hatalmas|,|hatalmas|
True,|nagy|,|nagy|
True,|szám|,|szám|
True,|.|,|.|
True,|Ennek|,|Ennek|
True,|következtében|,|következtében|
True,|teljesen|,|teljesen|
True,|érthető|,|érthető|
True,"|,|","|,|"
True,|hogy|,|hogy|
True,|nagyon|,|nagyon|
True,|sok|,|sok|
True,|okmány|,|okmány|
True,|érvényessége|,|érvényessége|
True,|lejárt|,|lejárt|
True,"|,|","|,|"
True,|és|,|és|
True,|sokan|,|sokan|
True,|nem|,|nem|
True,|is|,|is|
True,|tudták|,|tudták|
True,|megújítani|,|megújítani|
True,|.|,|.|
True,|Éppen|,|Éppen|
True,|ezért|,|ezért|
True,|a|,|a|
True,|kormány|,|kormány|
True,|a|,|a|
True,|veszélyhelyzet|,|veszélyhelyzet|
True,|elmúltával|,|elmúltával|
True,|úgy|,|úgy|
True,|döntött|,|döntött|
True,"|,|","|,|"
True,|hogy|,|hogy|
True,|’|,|’|
True,|22.|,|22.|
True,|június|,|június|
True,|30-áig|,|30-áig|
True,"|,|","|,|"
True,|tehát|,|tehát|
True,|ez|,|ez|
True,|év|,|év|
True,|június|,|június|
True,|30-áig|,|30-áig|
True,|a|,|a|
True,|lejárt|,|lejárt|
True,|igazolványok|,|igazolványok|
True,"|,|","|,|"
True,|vezetői|,|vezetői|
True,|engedélyek|,|engedélyek|
True,"|,|","|,|"
True,|útlevelek|,|útlevelek|
True,|meghosszabbítására|,|meghosszabbítására|
True,|további|,|további|
True,|lehetőséget|,|lehetőséget|
True,|ad|,|ad|
True,"|,|","|,|"
True,|illetve|,|illetve|
True,|nemcsak|,|nemcsak|
True,|hogy|,|hogy|
True,|lehetőséget|,|lehetőséget|
True,|ad|,|ad|
True,"|,|","|,|"
True,|hanem|,|hanem|
True,|ahhoz|,|ahhoz|
True,|is|,|is|
True,|segítséget|,|segítséget|
True,|nyújtott|,|nyújtott|
True,|a|,|a|
True,|kormány|,|kormány|
True,|az|,|az|
True,|elmúlt|,|elmúlt|
True,|időszakban|,|időszakban|
True,|és|,|és|
True,|én|,|én|
True,|köszönöm|,|köszönöm|
True,|szépen|,|szépen|
True,|a|,|a|
True,|kormányablakoknál|,|kormányablakoknál|
True,|dolgozók|,|dolgozók|
True,|munkáját|,|munkáját|
True,"|,|","|,|"
True,|hogy|,|hogy|
True,|május|,|május|
True,|végétől|,|végétől|
True,|június|,|június|
True,|végéig|,|végéig|
True,|öt|,|öt|
True,|héten|,|héten|
True,|keresztül|,|keresztül|
True,|nyitva|,|nyitva|
True,|maradt|,|maradt|
True,|Budapest|,|Budapest|
True,|és|,|és|
True,|Pest|,|Pest|
True,|megye|,|megye|
True,|valamennyi|,|valamennyi|
True,|kormányablaka|,|kormányablaka|
True,"|,|","|,|"
True,|illetve|,|illetve|
True,|vidéken|,|vidéken|
True,|további|,|további|
True,|120|,|120|
True,|kijelölt|,|kijelölt|
True,|kormányablak|,|kormányablak|
True,|.|,|.|
True,|Ezzel|,|Ezzel|
True,|nagyon|,|nagyon|
True,|sok|,|sok|
True,|hátrányt|,|hátrányt|
True,|be|,|be|
True,|tudtak|,|tudtak|
True,|hozni|,|hozni|
True,|.|,|.|
True,|A|,|A|
True,|kapacitások|,|kapacitások|
True,|megnyitásával|,|megnyitásával|
True,|lehetőséget|,|lehetőséget|
True,|biztosítottunk|,|biztosítottunk|
True,|arra|,|arra|
True,|az|,|az|
True,|állampolgároknak|,|állampolgároknak|
True,"|,|","|,|"
True,|hogy|,|hogy|
True,|aki|,|aki|
True,|akarja|,|akarja|
True,"|,|","|,|"
True,|a|,|a|
True,|veszélyhelyzet|,|veszélyhelyzet|
True,|alatt|,|alatt|
True,|lejárt|,|lejárt|
True,|személyi|,|személyi|
True,|okmányait|,|okmányait|
True,|kicserélhesse|,|kicserélhesse|
True,|.|,|.|
True,|Én|,|Én|
True,|befejezésül|,|befejezésül|
True,|még|,|még|
True,|annyit|,|annyit|
True,|tennék|,|tennék|
True,|hozzá|,|hozzá|
True,"|,|","|,|"
True,|hogy|,|hogy|
True,|akinek|,|akinek|
True,|a|,|a|
True,|jogosítványa|,|jogosítványa|
True,|járt|,|járt|
True,|le|,|le|
True,|még|,|még|
True,|most|,|most|
True,|is|,|is|
True,|megteheti|,|megteheti|
True,"|,|","|,|"
True,|annak|,|annak|
True,|jó|,|jó|
True,|hír|,|hír|
True,"|,|","|,|"
True,|hogy|,|hogy|
True,|ezt|,|ezt|
True,|meghosszabbíthatja|,|meghosszabbíthatja|
True,|(|,|(|
True,|Az|,|Az|
True,|elnök|,|elnök|
True,|a|,|a|
True,|csengő|,|csengő|
True,|megkocogtatásával|,|megkocogtatásával|
True,|jelzi|,|jelzi|
True,|az|,|az|
True,|időkeret|,|időkeret|
False,|lejártát|,|lejártát.|
huspacy,|.|,
True,|)|,|)|
True,|online|,|online|
True,|módon|,|módon|
True,|a|,|a|
True,|magyarorszag.hu-n|,|magyarorszag.hu-n|
True,|keresztül|,|keresztül|
True,"|,|","|,|"
True,|és|,|és|
True,|ehhez|,|ehhez|
True,|nem|,|nem|
True,|kell|,|kell|
True,|más|,|más|
True,"|,|","|,|"
True,|mint|,|mint|
True,|a|,|a|
True,|háziorvos|,|háziorvos|
True,|által|,|által|
True,|kiállított|,|kiállított|
True,|orvosi|,|orvosi|
True,|alkalmassági|,|alkalmassági|
True,|eredmény|,|eredmény|
True,|.|,|.|
True,|Köszönöm|,|Köszönöm|
True,|szépen|,|szépen|
True,|a|,|a|
True,|kérdését|,|kérdését|
True,|.|,|.|
True,|(|,|(|
True,|Taps|,|Taps|
True,|a|,|a|
True,|kormánypártok|,|kormánypártok|
False,|padsoraiból|,|padsoraiból.|
huspacy,|.|,
True,|)|,|)|
True,|ELNÖK|,|ELNÖK|
True,|:|,|:|
True,|Köszönöm|,|Köszönöm|
True,|szépen|,|szépen|
True,|államtitkár|,|államtitkár|
True,|úr|,|úr|
True,|válaszát|,|válaszát|
True,|.|,|.|
True,|Tisztelt|,|Tisztelt|
True,|Országgyűlés|,|Országgyűlés|
True,|!|,|!|
True,|Hegedüs|,|Hegedüs|
True,|Andrea|,|Andrea|
True,"|,|","|,|"
True,|a|,|a|
True,|DK|,|DK|
True,|képviselője|,|képviselője|
True,"|,|","|,|"
True,|kérdést|,|kérdést|
True,|kíván|,|kíván|
True,|feltenni|,|feltenni|
True,|a|,|a|
True,|belügyminiszternek|,|belügyminiszternek|
True,|:|,|:|
True,|„|,|„|
True,|Miért|,|Miért|
True,|nem|,|nem|
True,|veszik|,|veszik|
True,|végre|,|végre|
True,|komolyan|,|komolyan|
True,|a|,|a|
True,|pedagógusokat|,|pedagógusokat|
True,|?|,|?|
True,|”|,|”|
True,|címmel|,|címmel|
True,|.|,|.|
True,|Képviselő|,|Képviselő|
True,|asszony|,|asszony|
True,"|,|","|,|"
True,|öné|,|öné|
True,|a|,|a|
True,|szó|,|szó|
True,|.|,|.|
True,|HEGEDÜS|,|HEGEDÜS|
True,|ANDREA|,|ANDREA|
True,|(|,|(|
True,|DK|,|DK|
True,|):|,|):|
True,|Köszönöm|,|Köszönöm|
