huspacy lemma ==huspacy em_lemma == emagyar lemma,huspacy lemma,huspacy em_lemma,emagyar lemma,huspacy token,emagyar token
False,|sok|,|None|,|sok|,|sok|,|sok|
False,|be|,|None|,|be|,|be|,|be|
False,|le|,|None|,|le|,|le|,|le|
False,|is|,|None|,|is|,|is|,|is|
False,|magyarorszag.hu-n|,|None|,|magyarorszag.hu|,|magyarorszag.hu-n|,|magyarorszag.hu-n|
False,|más|,|None|,|más|,|más|,|más|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|miért|,|None|,|miért|,|Miért|,|Miért|
False,|öné|,|None|,|ön|,|öné|,|öné|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|tanév|,|None|,|tanév|,|tanéve|,|tanéve|
False,|Ez|,|None|,|ez|,|Ezt|,|Ezt|
False,|Pedagógusok|,|None|,|pedagógus|,|Pedagógusok|,|Pedagógusok|
False,|Szakszervezetének|,|None|,|szakszervezet|,|Szakszervezetének|,|Szakszervezetének|
False,|ahová|,|None|,|ahová|,|ahová|,|ahová|
False,|is|,|None|,|is|,|is|,|is|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|hely|,|None|,|helyt|,|helyt|,|helyt|
False,|aztán|,|None|,|aztán|,|aztán|,|aztán|
False,|néhány|,|None|,|néhány|,|néhány|,|néhány|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|összes|,|None|,|összes|,|összes|,|összes|
False,|néhány|,|None|,|néhány|,|Néhány|,|Néhány|
False,|másod-|,|None|,|másod|,|másod-|,|másod-|
False,|harmadállás|,|None|,|harmadállás|,|harmadállást|,|harmadállást|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|Államtitkár|,|None|,|államtitkár|,|Államtitkár|,|Államtitkár|
False,|úr|,|None|,|úr|,|úr|,|úr|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|miért|,|None|,|miért|,|Miért|,|Miért|
False,|Pedagógusok|,|None|,|pedagógus|,|Pedagógusok|,|Pedagógusok|
False,|Szakszervezetének|,|None|,|szakszervezet|,|Szakszervezetének|,|Szakszervezetének|
False,|miután|,|None|,|miután|,|miután|,|miután|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|Öné|,|None|,|ön|,|Öné|,|Öné|
False,|RÉTVÁRI|,|None|,|rétvári|,|RÉTVÁRI|,|RÉTVÁRI|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|első|,|None|,|egy|,|elsőtől|,|elsőtől|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|elég|,|None|,|elég|,|elég|,|elég|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|ön|,|None|,|ön|,|Önök|,|Önök|
False,|ahonnan|,|None|,|ahonnan|,|ahonnan|,|ahonnan|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|ön|,|None|,|ön|,|Önök|,|Önök|
False,|iskolabezáró|,|None|,|iskolabezáró|,|iskolabezárók|,|iskolabezárók|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|pedagóguselbocsátó|,|None|,|pedagóguselbocsátó|,|pedagóguselbocsátók|,|pedagóguselbocsátók|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|pedagógusbér-csökkentő|,|None|,|pedagógusbér-csökkentő|,|pedagógusbér-csökkentők|,|pedagógusbér-csökkentők|
False,|pedagógusbér-csökkentő|,|None|,|pedagógusbér-csökkentő|,|pedagógusbér-csökkentők|,|pedagógusbér-csökkentők|
False,|innen|,|None|,|innen|,|Innen|,|Innen|
False,|van|,|None|,|van|,|voltak|,|voltak|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|Rajta|,|None|,|ők|,|Rajtuk|,|Rajtuk|
False,|ezért|,|None|,|ezért|,|Ezért|,|Ezért|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|van|,|None|,|van|,|voltak|,|voltak|
False,|első|,|None|,|egy|,|elsők|,|elsők|
False,|is|,|None|,|is|,|is|,|is|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|ön|,|None|,|ön|,|Önök|,|Önök|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|két|,|None|,|két|,|kétszer|,|kétszer|
False,|mellett|,|None|,|mellett|,|Mellette|,|Mellette|
False,|is|,|None|,|is|,|is|,|is|
False,|Nemzeti|,|None|,|nemzeti|,|Nemzeti|,|Nemzeti|
False,|Pedagógus|,|None|,|pedagógus|,|Pedagógus|,|Pedagógus|
False,|Kar|,|None|,|kar|,|Karral|,|Karral|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|szerinte|,|None|,|szerint|,|szerintem|,|szerintem|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|úr|,|None|,|úr|,|úr|,|úr|
False,|Nemzeti|,|None|,|nemzeti|,|Nemzeti|,|Nemzeti|
False,|Pedagógus|,|None|,|pedagógus|,|Pedagógus|,|Pedagógus|
False,|Kar|,|None|,|kar|,|Karral|,|Karral|
False,|Maruzsa|,|None|,|Maruzsa|,|Maruzsa|,|Maruzsa|
False,|is|,|None|,|is|,|is|,|is|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|hogyan|,|None|,|hogyan|,|hogyan|,|hogyan|
False,|is|,|None|,|is|,|is|,|is|
False,|hatékony|,|None|,|hatékony|,|hatékonyabbnak|,|hatékonyabbnak|
False,|Pedagógus|,|None|,|pedagógus|,|Pedagógus|,|Pedagógus|
False,|Kar|,|None|,|kar|,|Karral|,|Karral|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|szerinte|,|None|,|szerint|,|Szerintem|,|Szerintem|
False,|így|,|None|,|így|,|így|,|így|
False,|is|,|None|,|is|,|is|,|is|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Megköszön|,|None|,|megköszön|,|Megköszönöm|,|Megköszönöm|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Ovádi|,|None|,|Ovádi|,|Ovádi|,|Ovádi|
False,|Egyetem|,|None|,|egyetem|,|Egyetemen|,|Egyetemen|
False,|öné|,|None|,|ön|,|öné|,|öné|
False,|OVÁDI|,|None|,|OVÁDI|,|OVÁDI|,|OVÁDI|
False,|PÉTER|,|None|,|Péter|,|PÉTER|,|PÉTER|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Államtitkár|,|None|,|államtitkár|,|Államtitkár|,|Államtitkár|
False,|Egyetem|,|None|,|egyetem|,|Egyetem|,|Egyetem|
False,|Egyetemért|,|None|,|egyetem|,|Egyetemért|,|Egyetemért|
False,|Alapítvány|,|None|,|alapítvány|,|Alapítvány|,|Alapítvány|
False,|érvényesítő|,|None|,|érvényesítő|,|érvényesítője|,|érvényesítője|
False,|Egyetem|,|None|,|egyetem|,|Egyetem|,|Egyetem|
False,|továbbá|,|None|,|továbbá|,|továbbá|,|továbbá|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|fenti|,|None|,|fenti|,|fentiekre|,|fentiekre|
False,|Egyetem|,|None|,|egyetem|,|Egyetemen|,|Egyetemen|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|öné|,|None|,|ön|,|öné|,|öné|
False,|18.00|,|None|,|18.00|,|18.00|,|18.00|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|minél|,|None|,|minél|,|minél|,|minél|
False,|is|,|None|,|is|,|is|,|is|
False,|be|,|None|,|be|,|be|,|be|
False,|is|,|None|,|is|,|is|,|is|
False,|Egyetem|,|None|,|egyetem|,|Egyetem|,|Egyetem|
False,|kettő|,|None|,|kettő|,|kettőre|,|kettőre|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|honnan|,|None|,|honnan|,|honnan|,|honnan|
False,|OECD-ország|,|None|,|OECD-ország|,|OECD-országok|,|OECD-országok|
False,|is|,|None|,|is|,|is|,|is|
False,|mára|,|None|,|ma|,|Mára|,|Mára|
False,|oda|,|None|,|oda|,|oda|,|oda|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unió|,|Unió|
False,|sosem|,|None|,|sosem|,|Sosem|,|Sosem|
False,|Egyetem|,|None|,|egyetem|,|Egyetem|,|Egyetem|
False,|több|,|None|,|sok|,|többek|,|többek|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|függően|,|None|,|függő|,|függően|,|függően|
False,|RRF-|,|None|,|RRF|,|RRF-|,|RRF-|
False,|míg|,|None|,|míg|,|míg|,|míg|
False,|Egyetem|,|None|,|egyetem|,|Egyetem|,|Egyetem|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Fidesz-képviselőcsoport|,|None|,|Fidesz-képviselőcsoport|,|Fidesz-képviselőcsoport|,|Fidesz-képviselőcsoport|
False,|Választókerületi|,|None|,|választókerületi|,|Választókerületi|,|Választókerületi|
False,|ügyek|,|None|,|ügy|,|ügyek|,|ügyek|
False,|Öné|,|None|,|ön|,|Öné|,|Öné|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|megye|,|None|,|megye|,|megye|,|megye|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|van|,|None|,|van|,|vagyok|,|vagyok|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|is|,|None|,|is|,|is|,|is|
False,|M3-as|,|None|,|M3-as|,|M3-assal|,|M3-assal|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|is|,|None|,|is|,|is|,|is|
False,|így|,|None|,|így|,|így|,|így|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|Iskola|,|None|,|iskola|,|Iskola|,|Iskola|
False,|is|,|None|,|is|,|is|,|is|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|oda|,|None|,|oda|,|oda|,|oda|
False,|is|,|None|,|is|,|is|,|is|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|is|,|None|,|is|,|is|,|is|
False,|itt|,|None|,|itt|,|Itt|,|Itt|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|zöldberuházás|,|None|,|zöldberuházás|,|zöldberuházásaink|,|zöldberuházásaink|
False,|is|,|None|,|is|,|is|,|is|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|is|,|None|,|is|,|is|,|is|
False,|ön|,|None|,|ön|,|önöknek|,|önöknek|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|egyrészt|,|None|,|egyrészt|,|Egyrészt|,|Egyrészt|
False,|másrészt|,|None|,|másrészt|,|másrészt|,|másrészt|
False,|Huzella|,|None|,|Huzella|,|Huzella|,|Huzella|
False,|Kert|,|None|,|kert|,|Kert|,|Kert|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|ez|,|None|,|ez|,|Ezt|,|Ezt|
False,|aztán|,|None|,|aztán|,|aztán|,|aztán|
False,|Huzella|,|None|,|Huzella|,|Huzella|,|Huzella|
False,|Huzella|,|None|,|Huzella|,|Huzella|,|Huzella|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|így|,|None|,|így|,|Így|,|Így|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|Tudományegyetem|,|None|,|tudományegyetem|,|Tudományegyetemhez|,|Tudományegyetemhez|
False,|van|,|None|,|van|,|volt|,|volt|
False,|majd|,|None|,|majd|,|majd|,|majd|
False,|miután|,|None|,|miután|,|miután|,|miután|
False,|Füvészkert|,|None|,|füvészkert|,|Füvészkerthez|,|Füvészkerthez|
False,|Fővárosi|,|None|,|fővárosi|,|Fővárosi|,|Fővárosi|
False,|Füvészkert|,|None|,|füvészkert|,|Füvészkerthez|,|Füvészkerthez|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|valamikor|,|None|,|valamikor|,|valamikor|,|valamikor|
False,|több|,|None|,|sok|,|több|,|több|
False,|három|,|None|,|három|,|háromszor|,|háromszor|
False,|van|,|None|,|van|,|volt|,|volt|
False,|Huzella|,|None|,|Huzella|,|Huzella|,|Huzella|
False,|Kert|,|None|,|kert|,|Kertet|,|Kertet|
False,|Füvészkert|,|None|,|füvészkert|,|Füvészkert|,|Füvészkert|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|is|,|None|,|is|,|is|,|is|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|így|,|None|,|így|,|így|,|így|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|korán|,|None|,|korábban|,|korábban|,|korábban|
False,|gödi|,|None|,|gödi|,|gödiek|,|gödiek|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|környékbeli|,|None|,|környékbeli|,|környékbeliek|,|környékbeliek|
False,|ez|,|None|,|ez|,|Ezen|,|Ezen|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|egyrészt|,|None|,|egyrészt|,|egyrészt|,|egyrészt|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|is|,|None|,|is|,|is|,|is|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|fog|,|None|,|fog|,|fognak|,|fognak|
False,|fog|,|None|,|fog|,|fognak|,|fognak|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|ez|,|None|,|ez|,|ezen|,|ezen|
False,|ez|,|None|,|ez|,|ezen|,|ezen|
False,|is|,|None|,|is|,|is|,|is|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|fog|,|None|,|fog|,|fognak|,|fognak|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|is|,|None|,|is|,|is|,|is|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|is|,|None|,|is|,|is|,|is|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|egész|,|None|,|egész|,|egésze|,|egésze|
False,|is|,|None|,|is|,|is|,|is|
False,|képviselőtárs|,|None|,|képviselőtárs|,|képviselőtársaimat|,|képviselőtársaimat|
False,|is|,|None|,|is|,|is|,|is|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|zöldberuházásunk|,|None|,|zöldberuházásun|,|zöldberuházásunkról|,|zöldberuházásunkról|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|DK-képviselőcsoport|,|None|,|DK-képviselőcsoport|,|DK-képviselőcsoport|,|DK-képviselőcsoport|
False,|Öné|,|None|,|ön|,|Öné|,|Öné|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|ön|,|None|,|ön|,|önöknek|,|önöknek|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|is|,|None|,|is|,|is|,|is|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|képviselőtárs|,|None|,|képviselőtárs|,|képviselőtársaimra|,|képviselőtársaimra|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|e|,|None|,|e|,|e|,|e|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|Országház|,|None|,|országház|,|Országház|,|Országház|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|is|,|None|,|is|,|is|,|is|
False,|18.10|,|None|,|18.10|,|18.10|,|18.10|
False,|is|,|None|,|is|,|is|,|is|
False,|Nyárindító|,|None|,|nyárindító|,|Nyárindító|,|Nyárindító|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|itt|,|None|,|itt|,|Itt|,|Itt|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|mára|,|None|,|ma|,|Mára|,|Mára|
False,|luxus|,|None|,|luxus|,|luxussá|,|luxussá|
False,|Balaton-part|,|None|,|Balaton-part|,|Balaton-partról|,|Balaton-partról|
False,|egyéb|,|None|,|egyéb|,|egyéb|,|egyéb|
False,|is|,|None|,|is|,|is|,|is|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|hogyan|,|None|,|hogyan|,|hogyan|,|hogyan|
False,|hogyan|,|None|,|hogyan|,|hogyan|,|hogyan|
False,|mindenképpen|,|None|,|mindenképpen|,|mindenképpen|,|mindenképpen|
False,|az|,|None|,|az|,|azoknak|,|azoknak|
False,|ez|,|None|,|ez|,|ezekben|,|ezekben|
False,|is|,|None|,|is|,|is|,|is|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|Covid-válság|,|None|,|Covid-válság|,|Covid-válság|,|Covid-válság|
False,|is|,|None|,|is|,|is|,|is|
False,|emellett|,|None|,|emellett|,|Emellett|,|Emellett|
False,|Egészséges|,|None|,|egészséges|,|Egészséges|,|Egészséges|
False,|így|,|None|,|így|,|Így|,|Így|
False,|Nyárindító|,|None|,|nyárindító|,|Nyárindító|,|Nyárindító|
False,|más|,|None|,|más|,|más|,|más|
False,|újpesti|,|None|,|újpesti|,|újpestiek|,|újpestiek|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|ez|,|None|,|ez|,|ezeknél|,|ezeknél|
False,|mindaz|,|None|,|mindaz|,|mindazt|,|mindazt|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|DK-képviselőcsoport|,|None|,|DK-képviselőcsoport|,|DK-képviselőcsoport|,|DK-képviselőcsoport|
False,|Öné|,|None|,|ön|,|Öné|,|Öné|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Elnök|,|None|,|elnök|,|Elnök|,|Elnök|
False,|Úr|,|None|,|úr|,|Úr|,|Úr|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|így|,|None|,|így|,|így|,|így|
False,|van|,|None|,|van|,|volt|,|volt|
False,|Járatritkítás|,|None|,|járatritkítás|,|Járatritkítás|,|Járatritkítás|
False,|miskolci|,|None|,|miskolci|,|miskolciak|,|miskolciak|
False,|amikor|,|None|,|amikor|,|Amikor|,|Amikor|
False,|hamar|,|None|,|hamar|,|hamarabb|,|hamarabb|
False,|lesz|,|None|,|lesz|,|lenni|,|lenni|
False,|hol|,|None|,|hol|,|hol|,|hol|
False,|sok|,|None|,|sok|,|sok|,|sok|
False,|mi|,|None|,|mi|,|miről|,|miről|
False,|szupermen|,|None|,|szupermen|,|szupermenekből|,|szupermenekből|
False,|is|,|None|,|is|,|is|,|is|
False,|milliárd|,|None|,|milliárd|,|milliárdokat|,|milliárdokat|
False,|nála|,|None|,|ők|,|Náluk|,|Náluk|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|MVK|,|None|,|MVK|,|MVK-t|,|MVK-t|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|Nyíl|,|None|,|nyíl|,|Nyíl|,|Nyíl|
False,|mindösszesen|,|None|,|mindösszesen|,|mindösszesen|,|mindösszesen|
False,|alap|,|None|,|alap|,|alapokra|,|alapokra|
False,|van|,|None|,|van|,|volt|,|volt|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|MVK|,|None|,|MVK|,|MVK|,|MVK|
False,|Zrt.|,|None|,|zrt.|,|Zrt.|,|Zrt.|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|is|,|None|,|is|,|is|,|is|
False,|egyik|,|None|,|egyik|,|Egyik|,|Egyik|
False,|másik|,|None|,|másik|,|másikra|,|másikra|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|több|,|None|,|sok|,|több|,|több|
False,|föl|,|None|,|föl|,|föl|,|föl|
False,|MVK|,|None|,|MVK|,|MVK|,|MVK|
False,|járatmegszüntetés|,|None|,|járatmegszüntetés|,|járatmegszüntetésekre|,|járatmegszüntetésekre|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|Csöbör|,|None|,|csöbör|,|Csöbör|,|Csöbör|
False,|támogatható|,|None|,|támogatható|,|támogathatónak|,|támogathatónak|
False,|aztán|,|None|,|aztán|,|aztán|,|aztán|
False,|Covid-járvány|,|None|,|Covid-járvány|,|Covid-járvány|,|Covid-járvány|
False,|is|,|None|,|is|,|is|,|is|
False,|vissza|,|None|,|vissza|,|vissza|,|vissza|
False,|visszavár|,|None|,|visszavár|,|visszavár|,|visszavár|
False,|Demokratikus|,|None|,|demokratikus|,|Demokratikus|,|Demokratikus|
False,|Koalíció|,|None|,|koalíció|,|Koalíció|,|Koalíció|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|be|,|None|,|be|,|be|,|be|
False,|Csöbör|,|None|,|csöbör|,|Csöbör|,|Csöbör|
False,|szintén|,|None|,|szintén|,|szintén|,|szintén|
False,|Szinay|,|None|,|Szinay|,|Szinay|,|Szinay|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|szintén|,|None|,|szintén|,|Szintén|,|Szintén|
False,|Jobbik-képviselőcsoport|,|None|,|Jobbik-képviselőcsoport|,|Jobbik-képviselőcsoport|,|Jobbik-képviselőcsoport|
False,|mikor|,|None|,|mikor|,|Mikor|,|Mikor|
False,|Öné|,|None|,|ön|,|Öné|,|Öné|
False,|jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|kétharmad|,|None|,|kéthárom|,|kétharmadról|,|kétharmadról|
False,|lesz|,|None|,|lesz|,|lenni|,|lenni|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|18.20|,|None|,|18.20|,|18.20|,|18.20|
False,|máshol|,|None|,|máshol|,|máshol|,|máshol|
False,|is|,|None|,|is|,|is|,|is|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|itt|,|None|,|itt|,|Itt|,|Itt|
False,|mindig|,|None|,|mindig|,|mindig|,|mindig|
False,|több|,|None|,|sok|,|többet|,|többet|
False,|az|,|None|,|az|,|azokat|,|azokat|
False,|kétharmad|,|None|,|kéthárom|,|kétharmad|,|kétharmad|
False,|is|,|None|,|is|,|is|,|is|
False,|lesz|,|None|,|lesz|,|lenne|,|lenne|
False,|mindig|,|None|,|mindig|,|mindig|,|mindig|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|több|,|None|,|sok|,|több|,|több|
False,|ön|,|None|,|ön|,|önöket|,|önöket|
False,|több|,|None|,|sok|,|többet|,|többet|
False,|is|,|None|,|is|,|is|,|is|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|jó|,|None|,|jó|,|jót|,|jót|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Cím|,|None|,|cím|,|Cím|,|Cím|
False,|tér|,|None|,|tér|,|tér|,|tér|
False,|1-3.|,|None|,|1-3|,|1-3.|,|1-3|
False,|Tel.|,|None|,|tel.|,|Tel.|,|Tel.|
False,|441-4000|,|None|,|1_441-4000|,|441-4000|,|1 441-4000|
False,|Virtuális|,|None|,|virtuális|,|Virtuális|,|Virtuális|
False,|Parlamenti|,|None|,|parlamenti|,|Parlamenti|,|Parlamenti|
False,|Postacím|,|None|,|postacím|,|Postacím|,|Postacím|
False,|webmaster|,|None|,|webmaster(kukac)parlament.hu|,|webmaster|,|webmaster(kukac)parlament.hu|
False,|Idegenforgalom|,|None|,|idegenforgalom|,|Idegenforgalom|,|Idegenforgalom|
False,|Országházlátogatás|,|None|,|országházlátogatás|,|Országházlátogatás|,|Országházlátogatás|
